Year,Month,TA,UC,T
1864,12,-2.323,1.217,-8.593
1865,1,0.695,1.285,-7.605
1865,2,-0.879,1.277,-6.049
1865,3,-1.362,1.174,-0.002
1865,4,-0.320,1.245,7.8
1865,5,0.166,1.093,13.746
1865,6,0.172,1.100,17.762
1865,7,NaN,NaN,#VALUE!
1865,8,0.096,1.123,18.886
1865,9,0.132,1.053,14.452
1865,10,-0.200,1.093,7.48
1865,11,-1.034,1.499,-0.944
1865,12,-1.183,1.959,-7.453
1866,1,0.587,1.671,-7.713
1866,2,-0.419,1.210,-5.589
1866,3,-1.399,1.556,-0.039
1866,4,-0.737,1.230,7.383
1866,5,-0.442,1.325,13.138
1866,6,-0.414,1.045,17.176
1866,7,0.750,1.099,20.45
1866,8,0.261,1.135,19.051
1866,9,-0.684,1.175,13.636
1866,10,-0.503,1.028,7.177
1866,11,-0.090,1.203,0
1866,12,1.094,1.084,-5.176
1867,1,-0.019,1.243,-8.319
1867,2,-0.566,1.748,-5.736
1867,3,0.132,1.372,1.492
1867,4,0.484,1.120,8.604
1867,5,-0.489,1.064,13.091
1867,6,0.055,1.145,17.645
1867,7,NaN,NaN,#VALUE!
1867,8,NaN,NaN,#VALUE!
1867,9,-0.183,1.208,14.137
1867,10,0.028,1.079,7.708
1867,11,1.273,1.416,1.363
1867,12,1.227,1.295,-5.043
1868,1,0.307,1.307,-7.993
1868,2,-0.279,1.332,-5.449
1868,3,-1.188,1.299,0.172
1868,4,0.371,1.288,8.491
1868,5,-0.274,1.161,13.306
1868,6,-0.175,1.087,17.415
1868,7,0.587,0.988,20.287
1868,8,-0.164,0.982,18.626
1868,9,-0.168,1.009,14.152
1868,10,0.260,1.094,7.94
1868,11,-0.985,1.206,-0.895
1868,12,-0.349,1.292,-6.619
1869,1,0.120,1.371,-8.18
1869,2,1.214,1.786,-3.956
1869,3,-0.875,1.496,0.485
1869,4,-0.577,1.119,7.543
1869,5,0.306,1.069,13.886
1869,6,-0.043,1.192,17.547
1869,7,0.424,1.231,20.124
1869,8,-0.026,1.156,18.764
1869,9,0.483,1.088,14.803
1869,10,0.151,1.265,7.831
1869,11,-0.889,1.100,-0.799
1869,12,-1.788,1.163,-8.058
1870,1,-1.130,1.219,-9.43
1870,2,-1.145,1.404,-6.315
1870,3,-0.506,1.234,0.854
1870,4,0.106,1.047,8.226
