Year,Month,TA,UC,T
1862,12,-4.428,2.043,-27.428
1863,1,1.161,1.951,-24.399
1863,2,2.245,1.805,-21.425
1863,3,0.441,1.601,-15.309
1863,4,0.786,1.627,-4.914
1863,5,0.388,1.572,4.208
1863,6,-0.839,1.506,10.791
1863,7,-0.967,1.464,14.103
1863,8,0.470,1.533,12.93
1863,9,-0.692,1.636,5.338
1863,10,-0.893,1.526,-5.523
1863,11,0.407,1.636,-15.953
1863,12,-0.004,1.817,-23.004
1864,1,-0.957,1.755,-26.517
1864,2,0.815,1.691,-22.855
1864,3,0.677,1.554,-15.073
1864,4,-0.193,1.940,-5.893
1864,5,0.097,1.475,3.917
1864,6,0.355,1.520,11.985
1864,7,-0.084,1.482,14.986
1864,8,0.403,1.449,12.863
1864,9,-1.279,1.429,4.751
1864,10,-1.007,1.522,-5.637
1864,11,-1.995,2.025,-18.355
1864,12,-2.323,1.724,-25.323
1865,1,1.886,1.789,-23.674
1865,2,-1.364,1.725,-25.034
1865,3,-2.016,1.597,-17.766
1865,4,-1.687,2.013,-7.387
1865,5,-0.880,1.495,2.94
1865,6,-0.705,1.711,10.925
1865,7,0.149,1.424,15.219
1865,8,-0.160,1.546,12.3
1865,9,-0.535,1.443,5.495
1865,10,-0.299,1.519,-4.929
1865,11,1.089,1.617,-15.271
1865,12,0.156,1.881,-22.844
1866,1,2.866,1.780,-22.694
1866,2,-0.576,1.664,-24.246
1866,3,-0.072,1.683,-15.822
1866,4,-0.584,1.584,-6.284
1866,5,-0.028,1.567,3.792
1866,6,-0.524,1.479,11.106
1866,7,0.304,1.556,15.374
1866,8,-0.035,1.436,12.425
1866,9,0.151,1.523,6.181
1866,10,-0.919,1.500,-5.549
1866,11,1.498,1.564,-14.862
1866,12,1.567,1.767,-21.433
1867,1,-0.188,1.915,-25.748
1867,2,0.736,1.819,-22.934
1867,3,-0.418,1.594,-16.168
1867,4,-0.425,1.738,-6.125
1867,5,-1.527,1.538,2.293
1867,6,-0.312,1.560,11.318
1867,7,0.120,1.549,15.19
1867,8,-0.139,1.640,12.321
1867,9,0.001,1.541,6.031
1867,10,0.523,1.619,-4.107
1867,11,2.593,1.998,-13.767
1867,12,0.006,2.127,-22.994
1868,1,-1.119,2.168,-26.679
1868,2,-0.585,2.289,-24.255
1868,3,-0.412,1.930,-16.162
1868,4,0.759,1.986,-4.941
1868,5,0.370,1.849,4.19
1868,6,-0.141,1.807,11.489
1868,7,0.302,1.783,15.372
1868,8,0.534,1.789,12.994
1868,9,-0.572,1.814,5.458
1868,10,0.658,1.871,-3.972
1868,11,-1.115,2.095,-17.475
1868,12,-0.818,2.141,-23.818
1869,1,-1.829,1.793,-27.389
1869,2,1.378,2.461,-22.292
1869,3,-0.741,1.812,-16.491
1869,4,0.037,1.523,-5.663
1869,5,-0.238,1.551,3.582
1869,6,0.791,1.469,12.421
1869,7,0.590,1.453,15.66
1869,8,1.507,1.447,13.967
1869,9,0.922,1.551,6.952
1869,10,0.772,1.530,-3.858
1869,11,1.777,1.400,-14.583
1869,12,-1.660,1.563,-24.66
1870,1,-1.257,1.676,-26.817
1870,2,-2.195,1.905,-25.865
1870,3,0.028,1.572,-15.722
1870,4,-0.938,1.664,-6.638
1870,5,-0.277,1.479,3.543
1870,6,0.846,1.523,12.476
1870,7,0.636,1.611,15.706
1870,8,-0.353,1.519,12.107
1870,9,-0.186,1.556,5.844
1870,10,-0.850,1.660,-5.48
1870,11,-1.239,1.573,-17.599
1870,12,-4.269,1.549,-27.269
1871,1,-2.485,1.591,-28.045
1871,2,-3.419,1.701,-27.089
1871,3,0.423,1.690,-15.327
1871,4,0.182,1.523,-5.518
1871,5,-1.758,1.476,2.062
1871,6,-0.951,1.373,10.679
1871,7,0.361,1.416,15.431
1871,8,0.448,1.410,12.908
1871,9,-0.608,1.485,5.422
1871,10,-0.347,1.475,-4.977
1871,11,-0.609,1.608,-16.969
1871,12,-0.489,1.554,-23.489
1872,1,-2.807,2.565,-28.367
1872,2,-1.568,1.734,-25.238
1872,3,-0.344,1.730,-16.094
1872,4,-1.521,1.492,-7.221
1872,5,0.379,1.623,4.199
1872,6,-0.981,1.439,10.649
1872,7,0.005,1.524,15.075
1872,8,1.095,1.415,13.555
1872,9,-0.438,1.324,5.592
1872,10,0.075,1.510,-4.555
1872,11,-0.759,1.479,-17.119
1872,12,-3.512,1.890,-26.512
1873,1,-1.042,1.571,-26.602
1873,2,1.502,1.428,-22.168
1873,3,-0.078,1.833,-15.828
1873,4,-2.382,1.386,-8.082
1873,5,-0.773,1.528,3.047
1873,6,-0.193,1.355,11.437
1873,7,-0.094,1.410,14.976
1873,8,0.438,1.331,12.898
1873,9,-1.462,1.472,4.568
1873,10,1.286,1.427,-3.344
1873,11,0.363,1.626,-15.997
1873,12,-0.110,1.581,-23.11
1874,1,2.327,2.410,-23.233
1874,2,2.060,2.319,-21.61
1874,3,0.112,1.896,-15.638
1874,4,0.648,1.778,-5.052
1874,5,1.008,1.884,4.828
1874,6,-0.003,1.718,11.627
1874,7,-0.437,1.743,14.633
1874,8,0.876,1.775,13.336
1874,9,0.316,1.709,6.346
1874,10,-0.091,1.756,-4.721
