Year,Month,TA,UC,T
1771,6,1.625,2.481,17.345
1771,7,-0.257,1.841,16.883
1771,8,-1.392,2.926,14.788
1771,9,-0.202,2.064,11.338
1771,10,0.039,1.846,6.109
1771,11,-2.443,2.368,-1.773
1771,12,0.673,3.442,-3.057
1772,1,-1.298,5.666,-7.728
1772,2,-4.373,7.846,-10.413
1772,3,-3.143,3.204,-5.363
1772,4,-0.756,3.353,3.784
1772,5,-2.723,1.578,8.297
1772,6,-1.151,5.579,14.569
1772,7,0.206,3.468,17.346
1772,8,0.161,4.559,16.341
1772,9,-0.172,3.353,11.368
1772,10,1.527,2.376,7.597
1772,11,3.245,5.690,3.915
1772,12,2.328,3.406,-1.402
1773,1,-1.385,2.202,-7.815
1773,2,0.346,3.743,-5.694
1773,3,0.585,2.723,-1.635
1773,4,2.358,2.483,6.898
1773,5,2.883,2.816,13.903
1773,6,-0.193,2.353,15.527
1773,7,1.247,2.811,18.387
1773,8,0.998,2.687,17.178
1773,9,1.239,2.403,12.779
1773,10,1.140,2.542,7.21
1773,11,-0.518,7.338,0.152
1773,12,1.591,4.410,-2.139
1774,1,-4.469,7.515,-10.899
1774,2,1.521,6.672,-4.519
1774,3,0.507,2.927,-1.713
1774,4,1.101,5.673,5.641
1774,5,3.512,2.492,14.532
1774,6,3.085,9.435,18.805
1774,7,2.417,8.677,19.557
1774,8,0.109,2.848,16.289
1774,9,-0.857,2.251,10.683
1774,10,-1.087,5.689,4.983
1774,11,-7.443,6.145,-6.773
1774,12,-2.327,6.539,-6.057
1775,1,-0.131,6.279,-6.561
1775,2,2.730,2.136,-3.31
1775,3,2.771,1.722,0.551
1775,4,-0.530,3.540,4.01
1775,5,-0.185,5.614,10.835
1775,6,0.865,4.754,16.585
1775,7,2.353,4.073,19.493
1775,8,2.875,5.580,19.055
1775,9,2.962,5.509,14.502
1775,10,2.408,2.073,8.478
1775,11,-1.630,2.721,-0.96
1775,12,0.584,3.030,-3.146
1776,1,-6.099,2.015,-12.529
1776,2,3.589,2.906,-2.451
1776,3,0.950,3.747,-1.27
1776,4,-1.001,2.706,3.539
1776,5,-0.516,6.891,10.504
1776,6,1.502,2.091,17.222
1776,7,2.137,4.746,19.277
1776,8,0.989,3.139,17.169
1776,9,-0.476,3.635,11.064
1776,10,-0.802,5.139,5.268
1776,11,-1.106,2.883,-0.436
1776,12,1.197,2.365,-2.533
1777,1,0.200,7.136,-6.23
1777,2,-1.651,3.389,-7.691
1777,3,-1.197,2.418,-3.417
1777,4,-2.466,4.247,2.074
1777,5,1.758,2.704,12.778
1777,6,-0.241,4.330,15.479
1777,7,-0.902,2.843,16.238
1777,8,-0.929,2.564,15.251
1777,9,-1.647,5.137,9.893
1777,10,-1.923,5.088,4.147
1777,11,0.822,3.269,1.492
1777,12,1.143,2.556,-2.587
1778,1,-0.310,4.922,-6.74
1778,2,0.785,2.286,-5.255
1778,3,0.314,3.081,-1.906
1778,4,2.212,3.289,6.752
1778,5,0.911,1.935,11.931
1778,6,0.148,7.788,15.868
1778,7,1.333,2.641,18.473
1778,8,-0.286,4.899,15.894
1778,9,-0.174,2.622,11.366
1778,10,-3.616,4.155,2.454
1778,11,-1.968,6.081,-1.298
1778,12,1.544,1.378,-2.186
1779,1,0.089,8.662,-6.341
1779,2,4.850,11.486,-1.19
1779,3,3.991,3.300,1.771
1779,4,1.861,4.564,6.401
1779,5,2.161,1.810,13.181
1779,6,-0.739,4.876,14.981
1779,7,-0.508,2.040,16.632
1779,8,1.895,2.739,18.075
1779,9,1.191,2.413,12.731
1779,10,1.297,4.533,7.367
1779,11,0.263,2.712,0.933
1779,12,-0.295,3.815,-4.025
1780,1,-2.413,6.493,-8.843
1780,2,-1.196,7.397,-7.236
1780,3,3.648,2.601,1.428
1780,4,-0.664,2.314,3.876
1780,5,0.109,5.024,11.129
1780,6,-1.348,7.740,14.372
1780,7,1.036,5.725,18.176
1780,8,-0.464,7.905,15.716
1780,9,-1.555,4.742,9.985
1780,10,0.484,2.058,6.554
1780,11,-1.156,2.226,-0.486
1780,12,-2.337,3.555,-6.067
1781,1,-0.729,6.347,-7.159
1781,2,0.098,8.713,-5.942
1781,3,1.031,1.807,-1.189
1781,4,0.345,4.039,4.885
1781,5,-1.121,3.451,9.899
1781,6,0.267,2.364,15.987
1781,7,0.379,2.045,17.519
1781,8,3.335,1.875,19.515
1781,9,2.736,4.688,14.276
1781,10,-1.189,1.445,4.881
1781,11,1.971,3.476,2.641
1781,12,-3.788,6.584,-7.518
1782,1,1.964,3.181,-4.466
1782,2,-3.314,6.660,-9.354
1782,3,-1.101,6.846,-3.321
1782,4,-1.131,2.105,3.409
1782,5,-1.039,2.179,9.981
1782,6,-0.875,1.632,14.845
1782,7,-0.493,3.019,16.647
1782,8,-0.185,2.825,15.995
1782,9,0.221,2.347,11.761
1782,10,-1.078,5.584,4.992
1782,11,-2.054,4.199,-1.384
1782,12,-2.592,4.157,-6.322
1783,1,-3.042,1.490,-9.472
1783,2,2.830,2.966,-3.21
1783,3,-0.657,1.981,-2.877
1783,4,0.704,2.349,5.244
1783,5,2.056,4.723,13.076
1783,6,1.971,5.833,17.691
1783,7,1.003,3.113,18.143
1783,8,1.575,2.163,17.755
1783,9,1.031,4.840,12.571
1783,10,0.635,5.400,6.705
1783,11,-2.863,4.867,-2.193
1783,12,-2.443,1.885,-6.173
1784,1,-2.145,8.806,-8.575
1784,2,-0.947,8.117,-6.987
1784,3,-3.293,4.321,-5.513
1784,4,0.033,3.704,4.573
1784,5,-1.629,1.895,9.391
1784,6,-1.002,2.669,14.718
1784,7,-0.023,2.669,17.117
1784,8,1.049,2.522,17.229
1784,9,-1.137,4.770,10.403
1784,10,-2.135,1.525,3.935
1784,11,0.684,5.426,1.354
1784,12,-0.823,3.319,-4.553
1785,1,-0.490,2.396,-6.92
1785,2,-1.669,5.249,-7.709
1785,3,-5.332,5.492,-7.552
1785,4,-2.345,4.954,2.195
1785,5,-2.705,1.721,8.315
1785,6,-1.559,5.382,14.161
1785,7,-0.651,2.884,16.489
1785,8,-0.391,1.861,15.789
1785,9,-1.200,1.577,10.34
1785,10,-2.005,6.140,4.065
1785,11,0.383,1.301,1.053
1785,12,-3.235,2.577,-6.965
1786,1,-0.752,3.063,-7.182
1786,2,-1.132,3.896,-7.172
1786,3,-2.286,4.194,-4.506
1786,4,1.146,2.176,5.686
1786,5,-1.874,2.492,9.146
1786,6,-0.533,3.742,15.187
1786,7,-0.059,2.205,17.081
1786,8,0.457,1.728,16.637
1786,9,-0.162,1.291,11.378
1786,10,-2.570,4.259,3.5
1786,11,-6.046,3.441,-5.376
1786,12,-1.860,2.677,-5.59
1787,1,0.874,7.544,-5.556
1787,2,1.404,4.572,-4.636
1787,3,1.381,2.829,-0.839
1787,4,-0.878,2.528,3.662
1787,5,1.032,1.308,12.052
1787,6,1.049,2.486,16.769
1787,7,-0.700,3.661,16.44
1787,8,-0.964,1.251,15.216
1787,9,-1.571,2.272,9.969
1787,10,0.915,1.872,6.985
1787,11,-1.551,4.083,-0.881
1787,12,-1.754,2.662,-5.484
1788,1,0.372,5.268,-6.058
1788,2,-1.572,5.054,-7.612
1788,3,-2.168,4.059,-4.388
1788,4,0.121,4.468,4.661
1788,5,-0.392,2.182,10.628
1788,6,1.084,1.329,16.804
1788,7,2.565,3.949,19.705
1788,8,-0.603,2.372,15.577
1788,9,1.325,3.079,12.865
1788,10,-2.379,3.696,3.691
1788,11,-1.759,3.339,-1.089
1788,12,-10.186,5.893,-13.916
1789,1,-3.542,4.031,-9.972
1789,2,-0.098,1.837,-6.138
1789,3,-5.271,5.400,-7.491
1789,4,-0.927,1.960,3.613
1789,5,2.465,5.063,13.485
1789,6,1.013,1.369,16.733
1789,7,3.052,2.738,20.192
1789,8,2.058,0.978,18.238
1789,9,1.745,1.409,13.285
1789,10,1.717,2.458,7.787
1789,11,1.239,4.348,1.909
1789,12,3.647,3.372,-0.083
1790,1,2.672,2.097,-3.758
1790,2,3.841,3.418,-2.199
1790,3,2.466,2.866,0.246
1790,4,-3.260,1.055,1.28
1790,5,-0.034,4.479,10.986
1790,6,-0.714,1.853,15.006
1790,7,-1.829,1.693,15.311
1790,8,-1.611,1.234,14.569
1790,9,-0.964,1.260,10.576
1790,10,-1.832,1.832,4.238
1790,11,-1.447,1.607,-0.777
1790,12,2.517,6.985,-1.213
1791,1,6.062,5.017,-0.368
1791,2,4.263,2.592,-1.777
1791,3,2.478,2.937,0.258
1791,4,2.297,1.718,6.837
1791,5,-1.622,0.761,9.398
1791,6,-0.294,3.576,15.426
1791,7,0.373,1.709,17.513
1791,8,0.411,1.561,16.591
1791,9,-1.264,1.876,10.276
1791,10,-1.371,1.539,4.699
1791,11,-0.568,3.390,0.102
1791,12,1.454,2.271,-2.276
1792,1,-1.671,2.464,-8.101
1792,2,-1.471,5.078,-7.511
1792,3,-1.030,2.730,-3.25
1792,4,0.445,1.588,4.985
1792,5,-0.438,1.739,10.582
1792,6,0.236,1.181,15.956
1792,7,2.323,3.729,19.463
1792,8,-0.403,2.976,15.777
1792,9,1.401,2.456,12.941
1792,10,-2.489,2.011,3.581
1792,11,-0.753,2.079,-0.083
1792,12,1.040,2.265,-2.69
1793,1,-0.936,2.588,-7.366
1793,2,4.166,1.498,-1.874
1793,3,0.504,1.361,-1.716
1793,4,-0.185,2.697,4.355
1793,5,0.119,1.312,11.139
1793,6,0.068,3.740,15.788
1793,7,1.640,3.387,18.78
1793,8,-0.013,3.693,16.167
1793,9,-1.170,3.448,10.37
1793,10,0.638,3.006,6.708
1793,11,0.432,5.890,1.102
1793,12,-2.103,3.478,-5.833
1794,1,3.797,2.638,-2.633
1794,2,2.794,5.819,-3.246
1794,3,3.916,2.205,1.696
1794,4,2.337,3.320,6.877
1794,5,2.288,2.747,13.308
1794,6,1.098,3.774,16.818
1794,7,1.078,5.672,18.218
1794,8,-0.674,2.302,15.506
1794,9,-1.349,1.308,10.191
1794,10,0.833,1.221,6.903
1794,11,0.176,2.852,0.846
1794,12,-1.771,4.465,-5.501
1795,1,-3.694,2.390,-10.124
1795,2,-0.601,4.145,-6.641
1795,3,-0.840,1.575,-3.06
1795,4,2.195,3.963,6.735
1795,5,-0.991,3.474,10.029
1795,6,0.215,3.286,15.935
1795,7,-0.214,1.995,16.926
1795,8,-0.746,2.756,15.434
1795,9,-0.011,2.389,11.529
1795,10,-0.072,4.033,5.998
1795,11,-0.550,3.412,0.12
1795,12,-0.495,4.453,-4.225
1796,1,5.099,3.813,-1.331
1796,2,1.565,3.752,-4.475
1796,3,-2.342,3.208,-4.562
1796,4,-0.811,2.542,3.729
1796,5,-0.124,1.037,10.896
1796,6,0.953,3.687,16.673
1796,7,0.703,1.982,17.843
1796,8,0.790,4.719,16.97
1796,9,-0.458,4.319,11.082
1796,10,-0.352,1.536,5.718
1796,11,-1.587,3.343,-0.917
1796,12,-3.678,4.944,-7.408
1797,1,2.635,6.489,-3.795
1797,2,6.678,4.585,0.638
1797,3,1.055,5.632,-1.165
1797,4,-0.040,6.168,4.5
1797,5,0.628,4.549,11.648
1797,6,1.336,2.795,17.056
1797,7,0.658,2.499,17.798
1797,8,0.304,5.030,16.484
1797,9,2.357,3.500,13.897
1797,10,0.562,1.940,6.632
1797,11,-1.262,2.136,-0.592
1797,12,1.741,2.149,-1.989
1798,1,1.321,2.763,-5.109
1798,2,2.330,3.748,-3.71
1798,3,1.694,2.663,-0.526
1798,4,1.439,1.776,5.979
1798,5,2.485,3.230,13.505
1798,6,0.445,2.111,16.165
1798,7,1.824,1.848,18.964
1798,8,1.984,5.027,18.164
1798,9,0.621,2.422,12.161
1798,10,-0.354,2.009,5.716
1798,11,-1.451,4.759,-0.781
1798,12,-4.483,4.033,-8.213
1799,1,-1.449,1.814,-7.879
1799,2,-7.904,2.043,-13.944
1799,3,-3.104,3.507,-5.324
1799,4,-0.712,3.117,3.828
1799,5,-1.589,1.669,9.431
1799,6,-0.343,2.408,15.377
1799,7,0.046,1.549,17.186
1799,8,-0.545,1.738,15.635
1799,9,-0.530,2.537,11.01
1799,10,-0.497,1.219,5.573
1799,11,1.853,1.689,2.523
1799,12,-5.039,2.828,-8.769
1800,1,-1.974,1.335,-8.404
1800,2,-0.730,2.544,-6.77
1800,3,-4.401,2.647,-6.621
1800,4,2.449,1.165,6.989
1800,5,0.220,1.502,11.24
1800,6,-1.833,1.636,13.887
1800,7,-1.994,1.873,15.146
1800,8,-0.206,1.968,15.974
1800,9,-1.672,1.851,9.868
1800,10,0.088,2.367,6.158
1800,11,1.456,3.440,2.126
1800,12,1.857,1.691,-1.873
1801,1,1.221,2.542,-5.209
1801,2,-0.170,3.792,-6.21
1801,3,2.939,1.879,0.719
1801,4,0.734,1.690,5.274
1801,5,4.132,2.733,15.152
1801,6,-1.606,2.999,14.114
1801,7,1.413,2.675,18.553
1801,8,-2.027,2.013,14.153
1801,9,0.084,1.754,11.624
1801,10,0.008,4.944,6.078
1801,11,1.211,1.653,1.881
1801,12,0.291,3.635,-3.439
1802,1,-0.868,4.575,-7.298
1802,2,2.434,4.816,-3.606
1802,3,3.891,3.044,1.671
1802,4,1.375,2.557,5.915
1802,5,-1.345,3.693,9.675
1802,6,-1.523,3.166,14.197
1802,7,-0.041,2.348,17.099
1802,8,1.175,2.731,17.355
1802,9,-1.287,1.983,10.253
1802,10,1.431,3.168,7.501
1802,11,-2.126,2.906,-1.456
1802,12,-0.010,1.725,-3.74
1803,1,-5.443,3.220,-11.873
1803,2,-3.004,3.580,-9.044
1803,3,0.393,3.847,-1.827
1803,4,2.708,1.755,7.248
1803,5,1.957,1.477,12.977
1803,6,-1.040,1.307,14.68
1803,7,0.963,2.527,18.103
1803,8,1.500,3.160,17.68
1803,9,-1.220,1.894,10.32
1803,10,-1.408,4.227,4.662
1803,11,-1.745,1.879,-1.075
1803,12,-4.858,2.447,-8.588
1804,1,1.459,6.308,-4.971
1804,2,-1.998,2.355,-8.038
1804,3,-3.292,3.296,-5.512
1804,4,0.629,1.514,5.169
1804,5,0.825,2.275,11.845
1804,6,-0.782,1.988,14.938
1804,7,1.747,1.730,18.887
1804,8,0.145,2.281,16.325
1804,9,1.013,3.892,12.553
1804,10,0.020,1.542,6.09
1804,11,-3.215,4.546,-2.545
1804,12,-5.630,4.974,-9.36
1805,1,-2.040,1.940,-8.47
1805,2,-2.624,1.773,-8.664
1805,3,0.459,1.528,-1.761
1805,4,-1.491,2.582,3.049
1805,5,-1.036,2.325,9.984
1805,6,-2.182,2.584,13.538
1805,7,0.440,1.848,17.58
1805,8,0.202,1.648,16.382
1805,9,0.772,4.266,12.312
1805,10,-5.325,3.307,0.745
1805,11,-3.818,4.179,-3.148
1805,12,0.226,1.823,-3.504
1806,1,2.723,3.620,-3.707
1806,2,-0.656,3.833,-6.696
1806,3,-1.035,2.021,-3.255
1806,4,-1.064,3.320,3.476
1806,5,0.746,2.383,11.766
1806,6,-3.121,1.252,12.599
1806,7,-1.938,1.828,15.202
1806,8,1.160,2.338,17.34
1806,9,2.538,4.767,14.078
1806,10,-1.397,2.255,4.673
1806,11,-0.900,2.596,-0.23
1806,12,2.533,2.827,-1.197
1807,1,-0.222,5.067,-6.652
1807,2,3.812,1.486,-2.228
1807,3,-0.701,3.499,-2.921
1807,4,-1.875,3.290,2.665
1807,5,-1.497,1.406,9.523
1807,6,-0.869,2.562,14.851
1807,7,0.347,1.557,17.487
1807,8,3.281,3.043,19.461
