Year,Month,Temperature Anomaly,UC,Temperature
1974,3,0.515,0.267,-1.505
1974,4,1.596,0.338,6.126
1974,5,0.689,0.400,9.749
1974,6,-0.103,0.386,13.467
1974,7,0.178,0.360,16.548
1974,8,-1.424,0.372,14.136
1974,9,-0.524,0.436,10.536
1974,10,-0.379,0.307,4.131
1974,11,0.252,0.246,-1.868
1974,12,-2.530,0.611,-9.54
1975,1,-0.950,0.685,-10.74
1975,2,-0.971,0.352,-8.501
1975,3,-0.141,0.212,-2.161
1975,4,0.272,0.318,4.802
1975,5,-0.559,0.183,8.501
1975,6,0.094,0.488,13.664
1975,7,0.335,0.207,16.705
1975,8,0.824,0.424,16.384
1975,9,0.249,0.328,11.309
1975,10,-0.273,0.197,4.237
1975,11,-2.330,0.304,-4.45
1975,12,-1.273,0.282,-8.283
1976,1,1.727,0.479,-8.063
1976,2,-1.256,0.305,-8.786
1976,3,-2.011,0.319,-4.031
1976,4,-0.391,0.306,4.139
1976,5,0.863,0.326,9.923
1976,6,-0.343,0.297,13.227
1976,7,1.092,0.469,17.462
1976,8,1.018,0.399,16.578
1976,9,0.049,0.146,11.109
1976,10,-0.439,0.334,4.071
1976,11,-1.649,0.277,-3.769
1976,12,-0.557,0.185,-7.567
1977,1,-2.198,0.262,-11.988
1977,2,-0.872,0.272,-8.402
1977,3,2.872,0.257,0.852
1977,4,2.279,0.314,6.809
1977,5,0.400,0.371,9.46
1977,6,1.494,0.229,15.064
1977,7,0.896,0.306,17.266
1977,8,0.385,0.308,15.945
1977,9,0.563,0.197,11.623
1977,10,0.577,0.178,5.087
1977,11,1.875,0.352,-0.245
1977,12,-0.108,0.505,-7.118
1978,1,-1.298,0.343,-11.088
1978,2,-0.953,0.270,-8.483
1978,3,-1.535,0.372,-3.555
1978,4,1.194,0.227,5.724
1978,5,1.254,0.186,10.314
1978,6,1.164,0.112,14.734
1978,7,1.388,0.463,17.758
1978,8,0.591,0.170,16.151
1978,9,0.944,0.300,12.004
1978,10,0.973,0.210,5.483
1978,11,-1.684,0.336,-3.804
1978,12,2.185,0.501,-4.825
1979,1,1.584,0.355,-8.206
1979,2,1.782,0.209,-5.748
1979,3,-0.615,0.229,-2.635
1979,4,1.309,0.298,5.839
1979,5,-2.273,0.424,6.787
1979,6,-0.126,0.209,13.444
1979,7,0.844,0.268,17.214
1979,8,-0.254,0.209,15.306
1979,9,-0.041,0.139,11.019
1979,10,2.399,0.257,6.909
1979,11,0.341,0.293,-1.779
1979,12,1.774,0.276,-5.236
1980,1,0.501,0.302,-9.289
1980,2,-0.577,0.350,-8.107
1980,3,-0.671,0.319,-2.691
1980,4,1.981,0.481,6.511
1980,5,1.567,0.224,10.627
1980,6,0.833,0.363,14.403
1980,7,1.171,0.163,17.541
1980,8,0.139,0.449,15.699
1980,9,0.255,0.226,11.315
1980,10,0.873,0.188,5.383
1980,11,2.758,0.312,0.638
1980,12,1.577,0.682,-5.433
1981,1,2.098,0.304,-7.692
1981,2,1.414,0.265,-6.116
1981,3,1.697,0.298,-0.323
1981,4,0.469,0.251,4.999
1981,5,1.602,0.127,10.662
1981,6,-0.762,0.177,12.808
1981,7,-0.219,0.239,16.151
1981,8,-1.010,0.239,14.55
1981,9,-0.400,0.222,10.66
1981,10,-1.399,0.211,3.111
1981,11,0.756,0.234,-1.364
1981,12,0.904,0.228,-6.106
1982,1,1.724,0.373,-8.066
1982,2,-0.970,0.240,-8.5
1982,3,-0.327,0.195,-2.347
1982,4,1.176,0.192,5.706
1982,5,1.222,0.214,10.282
1982,6,-0.079,0.273,13.491
1982,7,-0.467,0.097,15.903
1982,8,-0.009,0.215,15.551
1982,9,-1.425,0.140,9.635
1982,10,-0.084,0.281,4.426
1982,11,-1.748,0.291,-3.868
1982,12,-1.663,0.610,-8.673
1983,1,0.673,0.595,-9.117
1983,2,0.852,0.529,-6.678
1983,3,-1.667,0.279,-3.687
1983,4,0.029,0.214,4.559
1983,5,0.908,0.171,9.968
1983,6,-0.623,0.247,12.947
1983,7,0.056,0.171,16.426
1983,8,2.033,0.211,17.593
1983,9,0.534,0.271,11.594
1983,10,-0.177,0.318,4.333
1983,11,2.438,0.201,0.318
1983,12,0.273,0.423,-6.737
1984,1,-0.103,0.327,-9.893
1984,2,-4.374,0.359,-11.904
1984,3,1.092,0.303,-0.928
1984,4,-0.127,0.376,4.403
1984,5,0.468,0.216,9.528
1984,6,1.593,0.160,15.163
1984,7,1.565,0.192,17.935
1984,8,2.600,0.256,18.16
1984,9,-0.765,0.227,10.295
1984,10,-0.682,0.325,3.828
1984,11,1.263,0.219,-0.857
1984,12,-4.067,0.868,-11.077
1985,1,-0.011,0.439,-9.801
1985,2,2.083,0.331,-5.447
1985,3,-0.452,0.261,-2.472
1985,4,1.687,0.236,6.217
1985,5,0.109,0.120,9.169
1985,6,0.745,0.315,14.315
1985,7,1.414,0.170,17.784
1985,8,-0.085,0.170,15.475
1985,9,0.533,0.169,11.593
1985,10,-0.221,0.338,4.289
1985,11,-0.015,0.382,-2.135
1985,12,0.050,0.540,-6.96
1986,1,0.889,0.548,-8.901
1986,2,0.727,0.830,-6.803
1986,3,-2.410,0.467,-4.43
1986,4,-0.438,0.214,4.092
1986,5,0.139,0.153,9.199
1986,6,-0.326,0.318,13.244
1986,7,0.600,0.243,16.97
1986,8,0.028,0.263,15.588
1986,9,0.724,0.235,11.784
1986,10,0.972,0.182,5.482
1986,11,0.391,0.341,-1.729
1986,12,-1.141,0.268,-8.151
1987,1,2.085,0.412,-7.705
1987,2,1.928,0.167,-5.602
1987,3,2.240,0.176,0.22
1987,4,-1.358,0.250,3.172
1987,5,-0.527,0.222,8.533
1987,6,-1.335,0.212,12.235
1987,7,-1.738,0.251,14.632
1987,8,0.840,0.180,16.4
1987,9,0.261,0.275,11.321
1987,10,-2.505,0.377,2.005
1987,11,0.864,0.322,-1.256
1987,12,1.976,0.828,-5.034
1988,1,1.380,0.509,-8.41
1988,2,0.270,0.512,-7.26
1988,3,-0.271,0.240,-2.291
1988,4,1.088,0.203,5.618
1988,5,0.046,0.224,9.106
1988,6,1.023,0.203,14.593
1988,7,1.339,0.144,17.709
1988,8,-0.286,0.251,15.274
1988,9,0.606,0.237,11.666
1988,10,-0.622,0.303,3.888
1988,11,3.239,0.224,1.119
1988,12,2.576,0.212,-4.434
1989,1,-1.191,0.396,-10.981
1989,2,-2.647,0.466,-10.177
1989,3,0.855,0.333,-1.165
1989,4,-2.038,0.307,2.492
1989,5,-1.368,0.347,7.692
1989,6,-0.726,0.254,12.844
1989,7,-0.640,0.217,15.73
1989,8,-0.433,0.139,15.127
1989,9,-0.323,0.215,10.737
1989,10,1.072,0.279,5.582
1989,11,-0.621,0.588,-2.741
1989,12,1.663,0.657,-5.347
1990,1,1.264,0.662,-8.526
1990,2,0.475,0.532,-7.055
1990,3,-0.921,0.470,-2.941
1990,4,-1.247,0.467,3.283
1990,5,2.070,0.172,11.13
1990,6,1.976,0.291,15.546
1990,7,-0.046,0.247,16.324
1990,8,1.132,0.202,16.692
1990,9,1.819,0.425,12.879
1990,10,0.240,0.183,4.75
1990,11,2.400,0.181,0.28
1990,12,0.130,0.435,-6.88
1991,1,-0.412,0.307,-10.202
1991,2,-0.706,0.642,-8.236
1991,3,-0.482,0.175,-2.502
1991,4,-0.152,0.300,4.378
1991,5,-1.120,0.161,7.94
1991,6,-0.091,0.251,13.479
1991,7,-0.367,0.343,16.003
1991,8,-0.084,0.168,15.476
1991,9,0.620,0.237,11.68
1991,10,-0.305,0.468,4.205
1991,11,0.754,0.312,-1.366
1991,12,0.866,0.404,-6.144
1992,1,0.982,0.386,-8.808
1992,2,0.343,0.846,-7.187
1992,3,-2.475,0.193,-4.495
1992,4,-0.322,0.492,4.208
1992,5,-2.187,0.342,6.873
1992,6,-0.657,0.234,12.913
1992,7,-0.155,0.233,16.215
1992,8,-0.809,0.226,14.751
1992,9,-0.786,0.295,10.274
1992,10,-0.334,0.541,4.176
1992,11,2.082,0.669,-0.038
1992,12,1.828,0.571,-5.182
1993,1,-1.055,0.614,-10.845
1993,2,1.712,0.306,-5.818
1993,3,-1.617,0.286,-3.637
1993,4,0.338,0.422,4.868
1993,5,-1.099,0.172,7.961
1993,6,0.039,0.211,13.609
1993,7,-0.485,0.144,15.885
1993,8,-1.199,0.256,14.361
1993,9,0.987,0.163,12.047
1993,10,-1.225,0.197,3.285
1993,11,0.029,0.535,-2.091
1993,12,0.471,0.449,-6.539
1994,1,0.335,0.601,-9.455
1994,2,-1.452,0.310,-8.982
1994,3,1.268,0.577,-0.752
1994,4,-2.446,0.327,2.084
1994,5,0.798,0.188,9.858
1994,6,1.095,0.211,14.665
1994,7,1.473,0.412,17.843
1994,8,1.588,0.144,17.148
1994,9,-1.755,0.268,9.305
1994,10,-0.406,0.262,4.104
1994,11,3.121,0.638,1.001
1994,12,-0.079,0.410,-7.089
1995,1,0.039,0.694,-9.751
1995,2,0.051,0.691,-7.479
1995,3,-0.205,0.545,-2.225
1995,4,-0.614,0.627,3.916
1995,5,0.555,0.515,9.615
1995,6,0.337,0.306,13.907
1995,7,0.983,0.219,17.353
1995,8,1.360,0.355,16.92
1995,9,0.234,0.500,11.294
1995,10,-0.218,0.505,4.292
1995,11,2.559,0.641,0.439
1995,12,-1.035,0.496,-8.045
1996,1,-0.612,0.406,-10.402
1996,2,0.495,0.616,-7.035
1996,3,-0.844,0.272,-2.864
1996,4,-1.260,0.417,3.27
1996,5,-1.494,0.302,7.566
1996,6,-0.002,0.294,13.568
1996,7,-0.263,0.452,16.107
1996,8,0.006,0.232,15.566
1996,9,1.618,0.218,12.678
1996,10,-0.462,0.158,4.048
1996,11,-1.023,0.179,-3.143
1996,12,1.212,0.498,-5.798
1997,1,2.821,0.353,-6.969
1997,2,-0.151,0.465,-7.681
1997,3,0.338,0.217,-1.682
1997,4,1.203,0.426,5.733
1997,5,-0.606,0.218,8.454
1997,6,0.880,0.280,14.45
1997,7,1.835,0.197,18.205
1997,8,0.523,0.236,16.083
1997,9,1.176,0.223,12.236
1997,10,2.146,0.518,6.656
1997,11,-0.231,0.193,-2.351
1997,12,0.429,0.280,-6.581
1998,1,1.096,0.338,-8.694
1998,2,-0.275,0.492,-7.805
1998,3,-0.268,0.216,-2.288
1998,4,1.499,0.236,6.029
1998,5,-0.689,0.314,8.371
1998,6,-0.746,0.383,12.824
1998,7,0.813,0.357,17.183
1998,8,0.915,0.305,16.475
1998,9,1.448,0.300,12.508
1998,10,0.683,0.222,5.193
1998,11,2.538,0.398,0.418
1998,12,2.858,0.479,-4.152
1999,1,1.863,0.307,-7.927
1999,2,3.958,0.151,-3.572
1999,3,-0.194,0.225,-2.214
1999,4,-1.384,0.597,3.146
1999,5,0.675,0.254,9.735
1999,6,0.129,0.578,13.699
1999,7,-0.377,0.424,15.993
1999,8,1.476,0.401,17.036
1999,9,1.305,0.530,12.365
1999,10,1.840,0.253,6.35
1999,11,0.173,0.190,-1.947
1999,12,1.600,0.452,-5.41
2000,1,2.326,0.518,-7.464
2000,2,-0.115,0.595,-7.645
2000,3,0.435,0.246,-1.585
2000,4,2.521,0.385,7.051
2000,5,3.196,0.197,12.256
2000,6,0.701,0.274,14.271
2000,7,0.493,0.327,16.863
2000,8,1.185,0.430,16.745
2000,9,1.152,0.400,12.212
2000,10,-0.099,0.258,4.411
2000,11,-0.235,0.300,-2.355
2000,12,1.520,0.403,-5.49
2001,1,0.302,0.296,-9.488
2001,2,1.783,0.509,-5.747
2001,3,2.645,0.251,0.625
2001,4,2.244,0.307,6.774
2001,5,3.954,0.288,13.014
2001,6,2.367,0.327,15.937
2001,7,0.222,0.251,16.592
2001,8,0.425,0.393,15.985
2001,9,-0.023,0.448,11.037
2001,10,0.577,0.291,5.087
2001,11,2.383,0.470,0.263
2001,12,1.509,0.266,-5.501
2002,1,2.521,0.235,-7.269
2002,2,1.945,0.367,-5.585
2002,3,2.991,0.348,0.971
2002,4,0.247,0.257,4.777
2002,5,0.124,0.284,9.184
2002,6,0.750,0.300,14.32
2002,7,-0.231,0.373,16.139
2002,8,1.454,0.430,17.014
2002,9,0.520,0.330,11.58
2002,10,3.076,0.357,7.586
2002,11,2.598,0.225,0.478
2002,12,-2.078,0.533,-9.088
2003,1,3.479,0.344,-6.311
2003,2,1.950,0.485,-5.58
2003,3,0.013,0.358,-2.007
2003,4,-0.888,0.498,3.642
2003,5,-1.581,0.275,7.479
2003,6,-0.051,0.238,13.519
2003,7,1.018,0.465,17.388
2003,8,0.695,0.344,16.255
2003,9,0.892,0.402,11.952
2003,10,1.725,0.169,6.235
2003,11,0.875,0.234,-1.245
2003,12,0.071,0.645,-6.939
2004,1,3.437,0.703,-6.353
2004,2,4.025,0.646,-3.505
2004,3,2.888,0.218,0.868
2004,4,0.621,0.286,5.151
2004,5,1.421,0.244,10.481
2004,6,1.128,0.331,14.698
2004,7,-0.273,0.543,16.097
2004,8,0.595,0.464,16.155
2004,9,1.330,0.328,12.39
2004,10,-0.585,0.253,3.925
2004,11,3.451,0.278,1.331
2004,12,1.145,0.355,-5.865
2005,1,1.434,0.837,-8.356
2005,2,-1.274,0.332,-8.804
2005,3,3.368,0.170,1.348
2005,4,0.179,0.256,4.709
2005,5,-0.738,0.212,8.322
2005,6,1.433,0.357,15.003
2005,7,0.927,0.369,17.297
2005,8,-0.056,0.366,15.504
2005,9,2.383,0.260,13.443
2005,10,1.289,0.320,5.799
2005,11,0.869,0.286,-1.251
2005,12,0.926,0.468,-6.084
2006,1,-1.473,0.477,-11.263
2006,2,4.258,0.405,-3.272
2006,3,2.685,0.288,0.665
2006,4,1.100,0.320,5.63
2006,5,3.454,0.301,12.514
2006,6,1.014,0.347,14.584
2006,7,0.833,0.439,17.203
2006,8,1.657,0.465,17.217
2006,9,0.595,0.373,11.655
2006,10,3.341,0.314,7.851
2006,11,2.036,0.265,-0.084
2006,12,-1.755,0.391,-8.765
2007,1,1.169,0.784,-8.621
2007,2,3.273,0.484,-4.257
2007,3,0.812,0.263,-1.208
2007,4,3.307,0.277,7.837
2007,5,1.533,0.384,10.593
2007,6,1.869,0.292,15.439
2007,7,0.165,0.401,16.535
2007,8,0.804,0.390,16.364
2007,9,1.302,0.370,12.362
2007,10,-0.825,0.304,3.685
2007,11,2.860,0.655,0.74
2007,12,-0.362,0.343,-7.372
2008,1,-5.430,0.998,-15.22
2008,2,-2.502,0.751,-10.032
2008,3,5.518,0.256,3.498
2008,4,1.636,0.321,6.166
2008,5,3.065,0.285,12.125
2008,6,3.112,0.258,16.682
2008,7,1.144,0.450,17.514
2008,8,1.514,0.428,17.074
2008,9,0.868,0.347,11.928
2008,10,1.076,0.308,5.586
2008,11,0.590,0.167,-1.53
2008,12,1.099,0.206,-5.911
2009,1,2.038,0.462,-7.752
2009,2,2.515,0.403,-5.015
2009,3,2.667,0.247,0.647
2009,4,-1.378,0.413,3.152
2009,5,0.207,0.433,9.267
2009,6,-1.062,0.390,12.508
2009,7,0.282,0.479,16.652
2009,8,0.944,0.254,16.504
2009,9,0.878,0.313,11.938
2009,10,0.766,0.107,5.276
2009,11,0.497,0.230,-1.623
2009,12,1.008,0.681,-6.002
2010,1,4.079,0.292,-5.711
2010,2,0.555,0.384,-6.975
2010,3,3.361,0.319,1.341
2010,4,1.945,0.214,6.475
2010,5,0.097,0.235,9.157
2010,6,-0.446,0.368,13.124
2010,7,-0.060,0.318,16.31
2010,8,0.855,0.332,16.415
2010,9,-0.185,0.285,10.875
2010,10,2.241,0.182,6.751
2010,11,1.811,0.398,-0.309
2010,12,0.745,0.365,-6.265
2011,1,0.942,0.447,-8.848
2011,2,0.381,0.560,-7.149
2011,3,0.741,0.404,-1.279
2011,4,2.019,0.176,6.549
2011,5,2.916,0.206,11.976
2011,6,1.959,0.346,15.529
2011,7,0.636,0.413,17.006
2011,8,1.696,0.326,17.256
2011,9,1.297,0.214,12.357
2011,10,1.248,0.320,5.758
2011,11,0.011,0.388,-2.109
2011,12,-2.062,0.541,-9.072
2012,1,-1.215,0.552,-11.005
2012,2,-2.983,0.534,-10.513
2012,3,-1.212,0.396,-3.232
2012,4,2.348,0.223,6.878
2012,5,0.213,0.269,9.273
2012,6,0.338,0.270,13.908
2012,7,0.662,0.154,17.032
2012,8,1.691,0.237,17.251
2012,9,0.842,0.242,11.902
2012,10,0.711,0.117,5.221
2012,11,0.547,0.226,-1.573
2012,12,-0.844,0.525,-7.854
2013,1,0.549,0.439,-9.241
2013,2,2.075,0.380,-5.455
2013,3,3.032,0.303,1.012
2013,4,0.264,0.151,4.794
2013,5,0.876,0.292,9.936
2013,6,1.415,0.425,14.985
2013,7,0.901,0.305,17.271
2013,8,1.149,0.347,16.709
2013,9,2.175,0.322,13.235
2013,10,1.458,0.280,5.968
2013,11,0.411,0.278,-1.709
2013,12,-0.032,0.193,-7.042
2014,1,1.984,0.387,-7.806
2014,2,-2.178,0.613,-9.708
2014,3,0.574,0.431,-1.446
2014,4,-0.360,0.313,4.17
2014,5,1.574,0.360,10.634
2014,6,0.824,0.319,14.394
2014,7,0.598,0.366,16.968
2014,8,0.406,0.430,15.966
2014,9,1.594,0.278,12.654
2014,10,0.301,0.194,4.811
2014,11,-0.465,0.404,-2.585
2014,12,-0.489,0.292,-7.499
2015,1,2.627,0.333,-7.163
2015,2,3.033,0.448,-4.497
2015,3,0.824,0.490,-1.196
2015,4,0.809,0.410,5.339
2015,5,0.947,0.614,10.007
2015,6,0.947,0.179,14.517
2015,7,1.783,0.425,18.153
2015,8,0.283,0.327,15.843
2015,9,0.261,0.201,11.321
2015,10,1.343,0.169,5.853
2015,11,0.878,0.151,-1.242
2015,12,0.553,0.458,-6.457
2016,1,3.967,0.591,-5.823
2016,2,3.107,0.602,-4.423
2016,3,4.405,0.448,2.385
2016,4,0.872,0.373,5.402
2016,5,2.034,0.457,11.094
2016,6,2.010,0.351,15.58
2016,7,0.617,0.408,16.987
2016,8,0.337,0.478,15.897
2016,9,2.506,0.277,13.566
2016,10,-0.052,0.386,4.458
2016,11,-0.409,0.325,-2.529
2016,12,2.364,0.455,-4.646
2017,1,1.039,0.395,-8.751
2017,2,0.463,0.415,-7.067
2017,3,-0.035,0.495,-2.055
2017,4,-0.281,0.500,4.249
2017,5,2.801,0.305,11.861
2017,6,1.558,0.259,15.128
2017,7,1.264,0.300,17.634
2017,8,0.315,0.291,15.875
2017,9,1.095,0.297,12.155
2017,10,1.034,0.245,5.544
2017,11,2.377,0.279,0.257
2017,12,0.744,0.201,-6.266
2018,1,2.802,0.390,-6.988
2018,2,2.562,0.312,-4.968
2018,3,4.478,0.269,2.458
2018,4,1.144,0.494,5.674
2018,5,0.349,0.290,9.409
2018,6,1.043,0.333,14.613
2018,7,1.693,0.356,18.063
2018,8,1.015,0.455,16.575
2018,9,0.853,0.285,11.913
2018,10,-0.909,0.290,3.601
2018,11,-0.296,0.326,-2.416
2018,12,0.842,0.366,-6.168
2019,1,1.356,0.836,-8.434
2019,2,1.010,0.881,-6.52
2019,3,1.600,0.591,-0.42
2019,4,1.373,0.491,5.903
2019,5,0.860,0.322,9.92
2019,6,-0.872,0.257,12.698
2019,7,2.101,0.354,18.471
2019,8,1.040,0.256,16.6
2019,9,1.380,0.297,12.44
2019,10,1.152,0.190,5.662
2019,11,-0.442,0.313,-2.562
2019,12,1.377,0.426,-5.633
2020,1,0.930,0.390,-8.86
2020,2,3.301,0.441,-4.229
2020,3,2.814,0.285,0.794
2020,4,0.910,0.287,5.44
2020,5,1.660,0.139,10.72
2020,6,0.442,0.302,14.012
2020,7,-0.159,0.490,16.211
2020,8,0.891,0.530,16.451
2020,9,0.027,0.348,11.087
2020,10,-0.782,0.326,3.728
2020,11,-1.220,0.637,-3.34
2020,12,-1.272,0.460,-8.282
