Year,Month,TA,UC,T
1771,4,-3.470,4.208,2
1771,5,-0.311,6.223,11.299
1771,6,1.143,2.560,16.993
1771,7,-0.441,1.811,16.719
1771,8,-1.574,2.818,14.846
1771,9,-0.313,2.079,11.747
1771,10,0.036,1.860,6.776
1771,11,-2.876,2.356,-1.306
1771,12,0.390,3.472,-2.47
1772,1,-0.801,6.243,-6.531
1772,2,-3.110,8.320,-8.39
1772,3,-2.396,3.141,-3.776
1772,4,-0.747,3.341,4.723
1772,5,-2.717,1.674,8.893
1772,6,-0.878,5.815,14.972
1772,7,0.097,3.566,17.257
1772,8,0.015,4.520,16.435
1772,9,-0.100,3.339,11.96
1772,10,1.270,2.357,8.01
1772,11,2.966,5.749,4.536
1772,12,2.066,3.446,-0.794
1773,1,-0.857,2.348,-6.587
1773,2,0.106,3.733,-5.174
1773,3,0.337,2.693,-1.043
1773,4,1.960,2.533,7.43
1773,5,2.942,2.814,14.552
1773,6,-0.336,2.335,15.514
1773,7,0.950,2.818,18.11
1773,8,0.695,2.650,17.115
1773,9,1.187,2.444,13.247
1773,10,1.160,2.478,7.9
1773,11,-0.727,7.299,0.843
1773,12,1.816,4.497,-1.044
1774,1,-3.826,7.306,-9.556
1774,2,1.442,6.786,-3.838
1774,3,0.706,2.995,-0.674
1774,4,1.305,5.733,6.775
1774,5,3.234,2.389,14.844
1774,6,2.804,9.414,18.654
1774,7,2.023,8.669,19.183
1774,8,-0.016,2.855,16.404
1774,9,-1.014,2.240,11.046
1774,10,-1.034,5.899,5.706
1774,11,-7.287,5.739,-5.717
1774,12,-2.445,6.574,-5.305
1775,1,-0.091,6.305,-5.821
1775,2,2.966,2.144,-2.314
1775,3,2.824,1.726,1.444
1775,4,-0.860,3.547,4.61
1775,5,-0.390,5.798,11.22
1775,6,1.189,5.035,17.039
1775,7,2.141,4.001,19.301
1775,8,2.766,5.443,19.186
1775,9,2.743,5.320,14.803
1775,10,2.147,2.020,8.887
1775,11,-1.470,2.732,0.1
1775,12,0.418,2.963,-2.442
1776,1,-6.244,2.174,-11.974
1776,2,3.437,3.203,-1.843
1776,3,1.069,3.620,-0.311
1776,4,-1.065,2.839,4.405
1776,5,-0.866,6.609,10.744
1776,6,1.310,2.094,17.16
1776,7,1.845,4.677,19.005
1776,8,0.865,3.106,17.285
1776,9,-0.482,3.617,11.578
1776,10,-1.047,5.186,5.693
1776,11,-1.169,2.994,0.401
1776,12,0.708,2.560,-2.152
1777,1,0.053,7.034,-5.677
1777,2,-1.730,3.620,-7.01
1777,3,-0.931,2.429,-2.311
1777,4,-2.733,4.559,2.737
1777,5,1.587,2.594,13.197
1777,6,-0.312,4.226,15.538
1777,7,-0.963,2.813,16.197
1777,8,-0.899,2.624,15.521
1777,9,-1.787,5.350,10.273
1777,10,-2.007,5.019,4.733
1777,11,0.849,3.274,2.419
1777,12,0.778,2.319,-2.082
1778,1,-0.107,5.069,-5.837
1778,2,0.042,2.436,-5.238
1778,3,0.558,2.918,-0.822
1778,4,2.282,3.286,7.752
1778,5,1.051,1.956,12.661
1778,6,0.276,7.669,16.126
1778,7,1.462,2.665,18.622
1778,8,-0.012,4.640,16.408
1778,9,-0.541,2.672,11.519
1778,10,-3.201,4.274,3.539
1778,11,-1.509,6.054,0.061
1778,12,2.250,1.416,-0.61
1779,1,-0.197,8.979,-5.927
1779,2,4.934,11.568,-0.346
1779,3,3.777,3.415,2.397
1779,4,1.954,4.572,7.424
1779,5,2.240,1.753,13.85
1779,6,-0.847,4.960,15.003
1779,7,-0.725,2.012,16.435
1779,8,1.717,2.618,18.137
1779,9,1.046,2.398,13.106
1779,10,1.197,4.716,7.937
1779,11,0.598,2.978,2.168
1779,12,0.795,4.067,-2.065
1780,1,-2.064,6.322,-7.794
1780,2,-1.314,7.230,-6.594
1780,3,3.924,2.556,2.544
1780,4,-0.969,2.561,4.501
1780,5,0.166,5.008,11.776
1780,6,-1.359,7.851,14.491
1780,7,0.712,5.798,17.872
1780,8,-0.521,7.904,15.899
1780,9,-1.626,4.707,10.434
1780,10,0.584,1.990,7.324
1780,11,-0.765,2.154,0.805
1780,12,-2.709,3.706,-5.569
1781,1,-0.454,6.512,-6.184
1781,2,0.439,9.063,-4.841
1781,3,1.049,1.583,-0.331
1781,4,0.466,4.213,5.936
1781,5,-0.787,3.534,10.823
1781,6,0.573,2.000,16.423
1781,7,0.591,1.919,17.751
1781,8,3.621,1.756,20.041
1781,9,2.579,4.750,14.639
1781,10,-1.459,1.511,5.281
1781,11,1.800,3.240,3.37
1781,12,-3.503,6.676,-6.363
1782,1,2.026,3.253,-3.704
1782,2,-3.398,7.031,-8.678
1782,3,-0.620,6.754,-2
1782,4,-1.068,2.139,4.402
1782,5,-0.895,2.377,10.715
1782,6,-0.818,1.725,15.032
1782,7,-0.038,2.845,17.122
1782,8,-0.253,2.700,16.167
1782,9,0.069,2.264,12.129
1782,10,-1.225,5.351,5.515
1782,11,-2.174,4.370,-0.604
1782,12,-2.585,4.050,-5.445
1783,1,-2.071,1.617,-7.801
1783,2,3.196,3.032,-2.084
1783,3,-0.530,1.898,-1.91
1783,4,0.255,2.364,5.725
1783,5,2.225,4.978,13.835
1783,6,2.059,5.962,17.909
1783,7,0.900,2.866,18.06
1783,8,1.696,2.081,18.116
1783,9,1.057,5.129,13.117
1783,10,0.580,5.435,7.32
1783,11,-2.506,5.676,-0.936
1783,12,-2.842,1.998,-5.702
1784,1,-2.497,8.757,-8.227
1784,2,-1.191,8.364,-6.471
1784,3,-2.446,4.309,-3.826
1784,4,-0.397,3.104,5.073
1784,5,-1.184,1.825,10.426
1784,6,-0.616,3.059,15.234
1784,7,-0.191,2.965,16.969
1784,8,1.254,2.735,17.674
1784,9,-0.801,4.874,11.259
