Year,Month,TA,UC,T
1893,11,0.209,0.600,-3.581
1893,12,1.136,1.346,-7.884
1894,1,-3.494,1.061,-15.544
1894,2,0.947,1.819,-8.893
1894,3,0.633,1.506,-2.667
1894,4,-1.835,0.640,2.585
1894,5,-0.643,0.990,8.597
1894,6,1.944,0.716,15.074
1894,7,1.250,0.818,16.72
1894,8,-0.122,0.414,14.598
1894,9,0.528,0.491,10.968
1894,10,-1.590,0.452,2.09
1894,11,-1.339,0.931,-5.129
1894,12,-4.171,0.762,-13.191
1895,1,-4.340,1.300,-16.39
1895,2,1.254,0.868,-8.586
1895,3,3.033,0.587,-0.267
1895,4,1.403,0.639,5.823
1895,5,0.434,0.577,9.674
1895,6,0.528,0.730,13.658
1895,7,0.173,1.099,15.643
1895,8,-0.973,0.461,13.747
1895,9,0.136,0.377,10.576
1895,10,-2.229,0.967,1.451
1895,11,-1.148,0.786,-4.938
1895,12,-2.223,1.262,-11.243
1896,1,3.996,0.837,-8.054
1896,2,0.755,0.715,-9.085
1896,3,0.903,0.454,-2.397
1896,4,-2.330,0.395,2.09
1896,5,1.239,0.421,10.479
1896,6,0.461,0.655,13.591
1896,7,0.330,0.913,15.8
1896,8,-0.651,0.886,14.069
1896,9,-1.105,0.936,9.335
1896,10,-1.373,0.379,2.307
1896,11,-0.771,0.937,-4.561
1896,12,-2.741,1.093,-11.761
1897,1,-2.521,0.783,-14.571
1897,2,-0.551,0.984,-10.391
1897,3,-2.123,1.246,-5.423
1897,4,-1.626,0.545,2.794
1897,5,-1.264,0.802,7.976
1897,6,-0.881,0.467,12.249
1897,7,0.508,0.606,15.978
1897,8,-0.203,0.432,14.517
1897,9,0.529,0.785,10.969
1897,10,-1.013,0.503,2.667
1897,11,0.907,0.524,-2.883
1897,12,-0.816,0.582,-9.836
1898,1,-1.240,0.783,-13.29
1898,2,-2.859,0.961,-12.699
1898,3,-3.834,1.556,-7.134
1898,4,-1.839,0.844,2.581
1898,5,-0.855,0.607,8.385
1898,6,-0.344,0.480,12.786
1898,7,-0.500,0.634,14.97
1898,8,-1.127,0.377,13.593
1898,9,-1.459,0.543,8.981
1898,10,-0.120,0.649,3.56
1898,11,-2.651,0.715,-6.441
1898,12,-0.690,0.736,-9.71
1899,1,0.503,1.234,-11.547
1899,2,2.830,1.697,-7.01
1899,3,2.682,1.055,-0.618
1899,4,-0.156,0.916,4.264
1899,5,1.046,0.597,10.286
1899,6,1.432,0.539,14.562
1899,7,-0.261,0.758,15.209
1899,8,0.756,0.455,15.476
1899,9,-0.379,0.493,10.061
1899,10,0.392,0.642,4.072
1899,11,-1.104,0.721,-4.894
1899,12,-2.494,1.152,-11.514
1900,1,-6.124,0.983,-18.174
1900,2,-4.811,1.389,-14.651
1900,3,0.261,0.545,-3.039
1900,4,-1.787,0.469,2.633
1900,5,2.338,0.808,11.578
1900,6,0.215,0.585,13.345
1900,7,1.019,0.627,16.489
1900,8,-0.305,0.405,14.415
1900,9,0.055,0.813,10.495
1900,10,-0.257,0.525,3.423
1900,11,1.268,0.607,-2.522
1900,12,0.473,0.701,-8.547
1901,1,-1.347,0.701,-13.397
1901,2,-1.264,1.135,-11.104
1901,3,2.502,1.023,-0.798
1901,4,-0.469,0.675,3.951
1901,5,-1.169,0.750,8.071
1901,6,-2.472,0.454,10.658
1901,7,-0.554,0.635,14.916
1901,8,-0.680,0.421,14.04
1901,9,0.039,0.735,10.479
1901,10,-3.659,0.505,0.021
1901,11,1.271,0.631,-2.519
1901,12,0.500,0.524,-8.52
1902,1,2.337,0.819,-9.713
1902,2,0.553,1.493,-9.287
1902,3,-0.294,0.916,-3.594
1902,4,-2.204,0.606,2.216
1902,5,0.270,0.382,9.51
1902,6,0.602,0.551,13.732
1902,7,-1.097,0.522,14.373
1902,8,-0.227,0.424,14.493
1902,9,-0.373,0.375,10.067
1902,10,-0.220,0.855,3.46
1902,11,-0.574,0.714,-4.364
1902,12,0.293,1.218,-8.727
1903,1,-1.161,0.805,-13.211
1903,2,-0.003,0.634,-9.843
1903,3,-5.277,0.635,-8.577
1903,4,-3.570,0.881,0.85
1903,5,-1.607,0.366,7.633
1903,6,-1.260,0.746,11.87
1903,7,-1.219,0.659,14.251
1903,8,-0.535,0.498,14.185
1903,9,-0.098,0.612,10.342
1903,10,0.077,0.643,3.757
1903,11,-1.555,0.593,-5.345
1903,12,-2.096,0.926,-11.116
1904,1,-2.619,1.202,-14.669
1904,2,2.298,0.766,-7.542
1904,3,0.862,0.763,-2.438
1904,4,-2.658,0.776,1.762
1904,5,0.743,1.111,9.983
1904,6,0.076,0.534,13.206
1904,7,-0.711,0.715,14.759
1904,8,-0.134,0.541,14.586
1904,9,-0.997,0.651,9.443
1904,10,-3.214,0.374,0.466
1904,11,0.777,1.022,-3.013
1904,12,1.030,1.658,-7.99
1905,1,-0.990,0.941,-13.04
1905,2,-5.763,1.758,-15.603
1905,3,-5.068,0.966,-8.368
1905,4,-3.008,0.660,1.412
1905,5,-0.700,0.581,8.54
1905,6,-0.024,0.474,13.106
1905,7,-0.234,0.605,15.236
