Year,Month ,TA,UC,T
1781,2,-0.523,8.517,-9.683
1781,3,1.304,2.277,-5.176
1781,4,-0.226,3.997,-2.796
1781,5,-1.074,3.633,2.386
1781,6,0.689,2.434,9.119
1781,7,0.065,2.357,10.645
1781,8,1.035,2.231,10.745
1781,9,1.651,4.420,7.241
1781,10,-0.779,1.816,-0.129
1781,11,0.872,3.688,-3.378
1781,12,-2.209,5.719,-9.579
1782,1,-0.076,3.656,-9.316
1782,2,0.440,6.495,-8.72
1782,3,-2.900,6.614,-9.38
1782,4,-0.856,2.245,-3.426
1782,5,-2.592,2.255,0.868
1782,6,-0.517,1.956,7.913
1782,7,-0.412,2.949,10.168
1782,8,1.612,2.817,11.322
1782,9,0.850,2.403,6.44
1782,10,-2.523,5.606,-1.873
1782,11,-2.805,4.735,-7.055
1782,12,-0.298,3.890,-7.668
1783,1,-2.164,3.367,-11.404
1783,2,1.441,3.150,-7.719
1783,3,-1.376,2.676,-7.856
1783,4,1.673,2.829,-0.897
1783,5,0.281,4.473,3.741
1783,6,0.360,5.209,8.79
1783,7,1.912,2.798,12.492
1783,8,-0.349,2.453,9.361
1783,9,0.803,4.418,6.393
1783,10,-0.397,5.250,0.253
1783,11,-0.746,5.553,-4.996
1783,12,-1.056,2.560,-8.426
1784,1,-2.533,8.019,-11.773
1784,2,-0.306,8.445,-9.466
1784,3,-5.997,4.514,-12.477
1784,4,-1.496,3.441,-4.066
1784,5,-0.567,1.992,2.893
1784,6,-0.608,2.938,7.822
1784,7,-0.919,3.614,9.661
1784,8,-1.422,3.918,8.288
1784,9,-1.064,4.575,4.526
1784,10,-2.024,1.830,-1.374
1784,11,-0.484,5.520,-4.734
1784,12,-3.149,3.091,-10.519
1785,1,-0.500,2.796,-9.74
1785,2,-1.567,6.082,-10.727
1785,3,-3.082,5.621,-9.562
1785,4,-1.903,4.411,-4.473
1785,5,-2.001,2.176,1.459
1785,6,0.869,4.690,9.299
1785,7,1.325,2.623,11.905
1785,8,-0.082,2.232,9.628
1785,9,-1.386,1.910,4.204
1785,10,-1.718,6.291,-1.068
1785,11,-0.217,1.853,-4.467
1785,12,-1.876,2.601,-9.246
1786,1,-3.097,2.595,-12.337
1786,2,-0.277,3.738,-9.437
1786,3,-3.784,4.707,-10.264
1786,4,-0.758,2.662,-3.328
1786,5,-0.833,2.996,2.627
1786,6,0.488,3.427,8.918
1786,7,-0.633,2.718,9.947
1786,8,1.462,2.277,11.172
1786,9,0.387,2.151,5.977
1786,10,-0.883,3.926,-0.233
1786,11,-3.830,2.899,-8.08
1786,12,-1.471,2.808,-8.841
1787,1,2.222,7.768,-7.018
1787,2,2.766,4.888,-6.394
1787,3,0.616,3.545,-5.864
1787,4,-2.023,3.259,-4.593
1787,5,-0.237,2.065,3.223
1787,6,0.901,2.730,9.331
1787,7,-0.887,3.749,9.693
1787,8,-1.573,2.003,8.137
1787,9,-0.072,2.724,5.518
1787,10,-0.068,2.003,0.582
1787,11,-2.431,4.500,-6.681
1787,12,-2.493,2.983,-9.863
1788,1,-0.048,5.188,-9.288
1788,2,-1.531,4.307,-10.691
1788,3,-3.186,4.568,-9.666
1788,4,2.245,5.083,-0.325
1788,5,-0.472,2.282,2.988
1788,6,0.817,1.999,9.247
1788,7,2.460,4.088,13.04
1788,8,0.490,2.851,10.2
1788,9,1.491,3.397,7.081
1788,10,-1.320,3.717,-0.67
1788,11,-0.367,3.450,-4.617
1788,12,-7.088,5.350,-14.458
1789,1,-2.336,4.120,-11.576
1789,2,0.093,2.184,-9.067
1789,3,-5.990,5.905,-12.47
1789,4,-1.351,2.828,-3.921
1789,5,0.007,5.017,3.467
1789,6,2.061,1.870,10.491
1789,7,2.152,2.962,12.732
1789,8,1.658,1.844,11.368
1789,9,1.402,2.058,6.992
1789,10,0.635,2.880,1.285
1789,11,0.284,4.411,-3.966
1789,12,2.837,3.638,-4.533
1790,1,2.916,2.616,-6.324
1790,2,3.642,4.430,-5.518
1790,3,3.073,3.563,-3.407
1790,4,-1.834,2.035,-4.404
1790,5,1.373,4.449,4.833
1790,6,-1.217,2.243,7.213
1790,7,-1.290,2.137,9.29
1790,8,-0.886,1.776,8.824
1790,9,-0.892,2.230,4.698
1790,10,-1.725,2.288,-1.075
1790,11,-1.266,2.236,-5.516
1790,12,0.101,5.853,-7.269
1791,1,3.869,5.243,-5.371
1791,2,2.591,3.393,-6.569
1791,3,2.172,3.583,-4.308
1791,4,-0.243,2.537,-2.813
1791,5,-0.767,1.892,2.693
1791,6,-1.230,3.133,7.2
1791,7,1.708,2.556,12.288
1791,8,0.424,2.289,10.134
1791,9,-0.903,2.370,4.687
1791,10,-1.899,2.134,-1.249
1791,11,-1.182,3.383,-5.432
1791,12,-1.021,2.473,-8.391
1792,1,-2.446,3.981,-11.686
1792,2,-0.456,4.808,-9.616
1792,3,-0.948,2.677,-7.428
1792,4,0.640,2.263,-1.93
1792,5,-0.235,2.239,3.225
1792,6,0.953,1.966,9.383
1792,7,1.893,3.650,12.473
1792,8,-0.572,3.001,9.138
1792,9,0.408,2.722,5.998
1792,10,-2.390,2.341,-1.74
1792,11,2.023,2.850,-2.227
1792,12,0.397,2.762,-6.973
1793,1,1.026,3.121,-8.214
1793,2,1.004,2.781,-8.156
1793,3,0.337,2.379,-6.143
1793,4,1.283,3.399,-1.287
1793,5,-0.054,1.985,3.406
1793,6,0.556,3.698,8.986
1793,7,-0.567,3.654,10.013
1793,8,-0.140,3.603,9.57
1793,9,-0.391,3.749,5.199
1793,10,-0.392,3.199,0.258
1793,11,-1.499,5.983,-5.749
1793,12,-2.794,3.558,-10.164
1794,1,-0.470,4.057,-9.71
1794,2,0.837,6.241,-8.323
1794,3,3.411,2.562,-3.069
1794,4,3.542,3.333,0.972
1794,5,0.460,2.870,3.92
1794,6,-0.352,4.001,8.078
1794,7,0.558,5.694,11.138
1794,8,0.561,2.704,10.271
1794,9,0.005,1.939,5.595
1794,10,-0.046,2.113,0.604
1794,11,-1.643,3.446,-5.893
1794,12,0.354,4.309,-7.016
1795,1,-0.632,3.067,-9.872
1795,2,-1.889,4.218,-11.049
1795,3,-3.347,2.300,-9.827
1795,4,1.075,4.099,-1.495
1795,5,-1.681,3.596,1.779
1795,6,-0.938,3.113,7.492
1795,7,-0.071,2.400,10.509
1795,8,0.354,2.773,10.064
1795,9,0.225,2.367,5.815
1795,10,-0.638,3.687,0.012
1795,11,-0.585,3.883,-4.835
1795,12,-1.588,4.387,-8.958
1796,1,2.742,3.411,-6.498
1796,2,1.500,4.085,-7.66
1796,3,-1.376,3.410,-7.856
1796,4,1.634,2.891,-0.936
1796,5,-0.118,1.795,3.342
1796,6,-0.074,3.804,8.356
1796,7,1.358,2.887,11.938
1796,8,0.816,4.557,10.526
