Year,Month,Temperature Anomaly,UC,Temperature 
1879,7,-1.725,0.701,16.085
1879,8,-0.994,0.859,15.876
1879,9,0.797,0.752,12.897
1879,10,-0.699,0.810,5.691
1879,11,-2.714,0.516,-1.734
1879,12,-4.863,1.049,-8.543
1880,1,-1.643,0.764,-8.633
1880,2,-0.787,1.039,-6.787
1880,3,-1.485,0.867,-3.035
1880,4,-0.079,0.733,6.181
1880,5,-1.031,0.936,11.639
1880,6,-0.570,0.847,5.69
1880,7,0.721,1.086,18.531
1880,8,0.087,1.188,16.957
1880,9,0.606,0.770,12.706
1880,10,-2.599,0.792,3.791
1880,11,-0.014,0.996,0.966
1880,12,0.380,0.860,-3.3
1881,1,-3.497,1.112,-10.487
1881,2,-0.795,0.685,-6.795
1881,3,-1.533,0.786,-3.083
1881,4,-3.335,0.779,2.925
1881,5,-0.454,0.666,12.216
1881,6,-0.957,0.771,5.303
1881,7,-0.095,0.713,17.715
1881,8,-1.014,0.712,15.856
1881,9,-1.192,0.590,10.908
1881,10,-3.482,0.803,2.908
1881,11,-0.849,0.718,0.131
1881,12,-0.925,1.099,-4.605
1882,1,5.397,1.095,-1.593
1882,2,3.098,0.902,-2.902
1882,3,4.853,0.936,3.303
1882,4,0.030,0.674,6.29
1882,5,0.299,0.710,12.969
1882,6,-1.409,0.701,4.851
1882,7,2.241,0.630,20.051
1882,8,0.274,0.803,17.144
1882,9,0.740,0.498,12.84
1882,10,-2.689,0.764,3.701
1882,11,-1.899,0.798,-0.919
1882,12,-2.667,0.905,-6.347
1883,1,-3.026,1.559,-10.016
1883,2,-1.091,1.128,-7.091
1883,3,-3.432,0.684,-4.982
1883,4,-2.341,0.623,3.919
1883,5,-0.349,0.710,12.321
1883,6,0.814,0.411,7.074
1883,7,0.614,1.046,18.424
1883,8,-0.812,0.480,16.058
1883,9,1.220,0.820,13.32
1883,10,0.033,0.511,6.423
1883,11,1.511,0.756,2.491
1883,12,0.372,1.065,-3.308
1884,1,2.859,0.691,-4.131
1884,2,3.639,0.556,-2.361
1884,3,-0.619,1.013,-2.169
1884,4,-3.270,0.494,2.99
1884,5,-1.425,0.513,11.245
1884,6,-0.410,0.571,5.85
1884,7,0.016,0.566,17.826
1884,8,-2.943,0.821,13.927
1884,9,-0.751,0.654,11.349
1884,10,-0.334,0.577,6.056
1884,11,-2.836,0.476,-1.856
1884,12,2.482,0.809,-1.198
1885,1,-0.044,0.481,-7.034
1885,2,2.451,0.501,-3.549
1885,3,0.749,0.666,-0.801
1885,4,0.166,0.627,6.426
1885,5,-1.291,0.533,11.379
1885,6,-0.047,0.781,6.213
1885,7,2.435,0.811,20.245
1885,8,-2.555,0.520,14.315
1885,9,-0.718,0.555,11.382
1885,10,0.844,0.915,7.234
1885,11,-2.707,0.610,-1.727
1885,12,-0.433,0.661,-4.113
1886,1,1.255,0.965,-5.735
1886,2,-3.393,1.116,-9.393
1886,3,-3.356,0.975,-4.906
1886,4,0.801,0.485,7.061
1886,5,-0.111,0.567,12.559
1886,6,-0.982,0.693,5.278
1886,7,-0.976,0.677,16.834
1886,8,-0.306,0.386,16.564
1886,9,-0.020,0.440,12.08
1886,10,-1.905,0.847,4.485
1886,11,1.444,0.436,2.424
1886,12,2.811,0.453,-0.869
1887,1,2.029,0.846,-4.961
1887,2,0.646,0.703,-5.354
1887,3,-0.584,0.678,-2.134
1887,4,-0.457,0.572,5.803
1887,5,1.045,0.680,13.715
1887,6,-3.186,0.971,3.074
1887,7,0.356,0.493,18.166
1887,8,-1.585,0.744,15.285
1887,9,1.336,0.575,13.436
1887,10,-2.006,0.617,4.384
1887,11,0.104,0.671,1.084
1887,12,0.545,0.512,-3.135
1888,1,-2.487,0.937,-9.477
1888,2,-3.466,0.751,-9.466
1888,3,-3.748,1.166,-5.298
1888,4,-0.354,0.534,5.906
1888,5,-1.235,0.354,11.435
1888,6,-2.047,0.784,4.213
1888,7,-1.505,0.584,16.305
1888,8,-1.012,0.538,15.858
1888,9,-0.030,0.386,12.07
1888,10,-0.294,0.559,6.096
1888,11,-2.240,0.554,-1.26
1888,12,-3.087,1.012,-6.767
1889,1,-2.285,0.922,-9.275
1889,2,-0.484,0.523,-6.484
1889,3,-4.180,0.536,-5.73
1889,4,-0.515,0.546,5.745
1889,5,3.562,0.523,16.232
1889,6,0.772,0.393,7.032
1889,7,0.248,0.534,18.058
1889,8,-0.961,0.482,15.909
1889,9,-2.646,0.392,9.454
1889,10,2.000,0.494,8.39
1889,11,1.340,0.621,2.32
1889,12,-2.062,0.725,-5.742
1890,1,2.836,0.745,-4.154
1890,2,-0.430,0.643,-6.43
1890,3,2.648,0.650,1.098
1890,4,2.799,0.617,9.059
1890,5,2.094,0.558,14.764
1890,6,-1.621,0.582,4.639
1890,7,0.642,0.570,18.452
1890,8,2.675,0.501,19.545
1890,9,-0.162,0.655,11.938
1890,10,-1.989,0.559,4.401
1890,11,-1.661,0.737,-0.681
1890,12,-6.882,1.399,-10.562
1891,1,-2.313,0.634,-9.303
1891,2,0.600,0.555,-5.4
1891,3,1.919,0.737,0.369
1891,4,-1.419,0.429,4.841
1891,5,1.666,0.424,14.336
1891,6,-1.126,0.465,5.134
1891,7,1.494,0.412,19.304
1891,8,-0.969,0.581,15.901
1891,9,-0.076,0.401,12.024
1891,10,0.447,0.597,6.837
1891,11,-3.788,0.739,-2.808
1891,12,1.607,0.589,-2.073
1892,1,-1.504,0.568,-8.494
1892,2,0.894,0.527,-5.106
1892,3,-0.792,0.617,-2.342
1892,4,-0.787,0.463,5.473
1892,5,0.309,0.418,12.979
1892,6,0.158,0.768,6.418
1892,7,-1.547,0.395,16.263
1892,8,0.445,0.451,17.315
1892,9,1.709,0.510,13.809
1892,10,-0.863,0.472,5.527
1892,11,-2.194,0.977,-1.214
1892,12,-3.352,0.801,-7.032
1893,1,-9.301,1.006,-16.291
1893,2,-2.156,0.913,-8.156
1893,3,0.087,0.643,-1.463
1893,4,-4.013,0.549,2.247
1893,5,-1.433,0.441,11.237
1893,6,-1.226,0.347,5.034
1893,7,-0.046,0.502,17.764
1893,8,-0.527,0.499,16.343
1893,9,-0.975,0.457,11.125
1893,10,1.756,0.367,8.146
1893,11,-0.789,0.481,0.191
1893,12,1.164,0.854,-2.516
1894,1,-0.786,0.695,-7.776
1894,2,2.727,0.943,-3.273
1894,3,2.638,0.683,1.088
1894,4,1.123,0.733,7.383
1894,5,0.414,0.553,13.084
1894,6,-2.928,0.567,3.332
1894,7,0.342,0.465,18.152
1894,8,-0.276,0.309,16.594
1894,9,-3.632,0.476,8.468
1894,10,-1.659,0.529,4.731
1894,11,-0.379,0.415,0.601
1894,12,0.042,0.515,-3.638
1895,1,2.482,0.393,-4.508
1895,2,-3.745,0.437,-9.745
1895,3,-1.027,0.406,-2.577
1895,4,-1.178,0.596,5.082
1895,5,0.589,0.767,13.259
1895,6,-0.174,0.546,6.086
1895,7,0.620,0.354,18.43
1895,8,-0.342,0.423,16.528
1895,9,-0.480,0.394,11.62
1895,10,0.733,0.461,7.123
1895,11,0.356,0.392,1.336
1895,12,-4.559,0.843,-8.239
1896,1,-1.791,0.769,-8.781
1896,2,0.422,0.447,-5.578
1896,3,1.304,0.371,-0.246
1896,4,-2.822,0.335,3.438
1896,5,-0.657,0.373,12.013
1896,6,1.490,0.730,7.75
1896,7,1.498,0.592,19.308
1896,8,0.446,0.381,17.316
1896,9,0.510,0.409,12.61
1896,10,3.489,0.407,9.879
1896,11,-3.681,0.525,-2.701
1896,12,-1.899,0.642,-5.579
1897,1,-1.326,0.519,-8.316
1897,2,0.212,0.445,-5.788
1897,3,1.555,0.441,0.005
1897,4,1.580,0.495,7.84
1897,5,3.700,0.692,16.37
1897,6,0.657,0.467,6.917
1897,7,1.448,0.477,19.258
1897,8,1.779,0.371,18.649
1897,9,0.204,0.496,12.304
1897,10,-0.611,0.461,5.779
1897,11,-2.067,0.641,-1.087
1897,12,-1.462,0.421,-5.142
1898,1,3.855,0.827,-3.135
1898,2,1.033,0.423,-4.967
1898,3,-1.959,0.663,-3.509
1898,4,-2.299,0.783,3.961
1898,5,1.985,0.532,14.655
1898,6,-0.741,0.608,5.519
1898,7,-0.986,0.352,16.824
1898,8,0.701,0.553,17.571
1898,9,-1.634,0.453,10.466
1898,10,-2.782,0.422,3.608
1898,11,1.893,0.522,2.873
1898,12,3.254,0.343,-0.426
1899,1,5.088,0.629,-1.902
1899,2,1.524,0.340,-4.476
1899,3,-0.047,0.602,-1.597
1899,4,0.567,0.903,6.827
1899,5,-0.587,0.683,12.083
1899,6,-3.261,0.479,2.999
1899,7,0.768,0.664,18.578
1899,8,-2.457,0.572,14.413
1899,9,0.618,0.315,12.718
1899,10,-0.137,0.543,6.253
1899,11,1.713,0.657,2.693
1899,12,-4.289,0.565,-7.969
1900,1,0.183,0.401,-6.807
1900,2,1.520,0.714,-4.48
1900,3,-1.513,0.531,-3.063
1900,4,-1.962,0.372,4.298
1900,5,-1.604,0.452,11.066
1900,6,-0.996,0.495,5.264
1900,7,0.453,0.408,18.263
1900,8,1.439,0.479,18.309
1900,9,-0.801,0.323,11.299
1900,10,0.766,0.399,7.156
1900,11,-0.821,0.508,0.159
1900,12,1.543,0.606,-2.137
1901,1,-0.161,0.580,-7.151
1901,2,-1.425,0.621,-7.425
1901,3,0.310,0.389,-1.24
1901,4,-0.315,0.438,5.945
1901,5,0.387,0.375,13.057
1901,6,2.790,0.592,9.05
1901,7,0.986,0.458,18.796
1901,8,1.569,0.398,18.439
1901,9,-0.404,0.551,11.696
1901,10,0.885,0.452,7.275
1901,11,-1.409,0.587,-0.429
1901,12,0.676,0.631,-3.004
1902,1,4.678,0.720,-2.312
1902,2,0.077,0.891,-5.923
1902,3,0.660,0.350,-0.89
1902,4,-3.454,0.460,2.806
1902,5,-2.377,0.346,10.293
1902,6,-0.703,0.463,5.557
1902,7,-2.208,0.528,15.602
1902,8,-1.857,0.388,15.013
1902,9,-1.556,0.382,10.544
1902,10,-2.405,0.348,3.985
1902,11,-4.183,0.656,-3.203
1902,12,-5.678,0.619,-9.358
1903,1,1.705,0.595,-5.285
1903,2,4.710,0.526,-1.29
1903,3,4.417,0.491,2.867
1903,4,0.811,0.422,7.071
1903,5,0.246,0.501,12.916
1903,6,1.000,0.437,7.26
1903,7,0.023,0.299,17.833
1903,8,-1.160,0.474,15.71
1903,9,1.035,0.384,13.135
1903,10,-2.126,0.374,4.264
1903,11,0.556,0.449,1.536
1903,12,-0.787,0.466,-4.467
1904,1,0.790,0.539,-6.2
1904,2,3.071,0.796,-2.929
1904,3,-1.508,0.363,-3.058
1904,4,-0.538,0.340,5.722
1904,5,-2.726,0.433,9.944
1904,6,-2.702,0.307,3.558
1904,7,-2.027,0.517,15.783
1904,8,-1.220,0.474,15.65
1904,9,-1.868,0.391,10.232
1904,10,-0.041,0.359,6.349
1904,11,-1.392,0.521,-0.412
1904,12,0.809,0.629,-2.871
1905,1,-1.880,0.528,-8.87
1905,2,2.041,0.470,-3.959
1905,3,0.730,0.346,-0.82
1905,4,-1.851,0.405,4.409
1905,5,1.218,0.394,13.888
1905,6,2.115,0.411,8.375
1905,7,-0.177,0.590,17.633
1905,8,0.333,0.595,17.203
1905,9,-0.169,0.392,11.931
1905,10,-1.978,0.434,4.412
1905,11,0.943,0.385,1.923
1905,12,0.072,0.562,-3.608
1906,1,2.345,0.431,-4.645
1906,2,1.437,0.445,-4.563
1906,3,1.361,0.305,-0.189
1906,4,1.936,0.413,8.196
1906,5,4.195,0.677,16.865
1906,6,0.296,0.573,6.556
1906,7,0.819,0.482,18.629
1906,8,-1.393,0.362,15.477
1906,9,-1.830,0.478,10.27
1906,10,-0.999,0.420,5.391
1906,11,2.023,0.507,3.003
1906,12,-1.736,0.601,-5.416
1907,1,-2.160,0.444,-9.15
1907,2,-1.630,0.375,-7.63
1907,3,-0.985,0.496,-2.535
1907,4,-2.229,0.402,4.031
1907,5,0.614,0.329,13.284
1907,6,-0.751,0.340,5.509
1907,7,-0.985,0.411,16.825
1907,8,-1.932,0.314,14.938
1907,9,-0.248,0.496,11.852
1907,10,3.123,0.620,9.513
1907,11,-2.958,0.375,-1.978
1907,12,-4.547,0.889,-8.227
1908,1,1.462,0.647,-5.528
1908,2,2.347,0.506,-3.653
1908,3,-0.662,0.363,-2.212
1908,4,-1.585,0.437,4.675
1908,5,-0.927,0.502,11.743
1908,6,-0.930,0.363,5.33
1908,7,0.237,0.556,18.047
1908,8,-1.221,0.341,15.649
1908,9,-0.810,0.620,11.29
1908,10,-1.684,0.343,4.706
1908,11,-4.691,0.383,-3.711
1908,12,-2.707,0.527,-6.387
1909,1,-0.888,0.701,-7.878
1909,2,-3.769,0.578,-9.769
1909,3,-0.271,0.716,-1.821
1909,4,-2.699,0.390,3.561
1909,5,-3.120,0.531,9.55
1909,6,-0.954,0.338,5.306
1909,7,-1.141,0.397,16.669
1909,8,0.144,0.355,17.014
1909,9,2.743,0.492,14.843
1909,10,2.546,0.864,8.936
1909,11,-1.788,0.465,-0.808
1909,12,2.097,0.804,-1.583
1910,1,3.115,0.601,-3.875
1910,2,4.121,0.624,-1.879
1910,3,2.325,0.677,0.775
1910,4,1.295,0.441,7.555
1910,5,1.777,0.436,14.447
1910,6,1.362,0.605,7.622
1910,7,0.014,0.530,17.824
1910,8,-1.384,0.379,15.486
1910,9,-0.215,0.300,11.885
1910,10,-2.001,0.366,4.389
1910,11,-0.888,0.523,0.092
1910,12,2.569,0.572,-1.111
1911,1,1.301,0.522,-5.689
1911,2,-3.943,0.868,-9.943
1911,3,0.320,0.416,-1.23
1911,4,-0.172,0.317,6.088
1911,5,1.155,0.910,13.825
1911,6,-2.009,0.458,4.251
1911,7,-1.468,0.308,16.342
1911,8,0.462,0.354,17.332
1911,9,-0.066,0.310,12.034
1911,10,-0.072,0.251,6.318
1911,11,1.275,0.474,2.255
1911,12,0.110,0.529,-3.57
1912,1,-4.402,0.790,-11.392
1912,2,-1.479,0.662,-7.479
1912,3,3.713,0.316,2.163
1912,4,-2.068,0.364,4.192
1912,5,-2.536,0.466,10.134
1912,6,1.042,0.440,7.302
1912,7,-0.648,0.372,17.162
1912,8,-0.280,0.346,16.59
1912,9,-2.333,0.453,9.767
1912,10,-4.288,0.345,2.102
1912,11,-1.086,0.688,-0.106
1912,12,3.370,0.640,-0.31
1913,1,0.664,0.392,-6.326
1913,2,1.401,0.621,-4.599
1913,3,4.000,0.386,2.45
1913,4,2.433,0.609,8.693
1913,5,-1.456,0.478,11.214
1913,6,-2.003,0.461,4.257
1913,7,-0.527,0.427,17.283
1913,8,0.706,0.560,17.576
1913,9,0.408,0.298,12.508
1913,10,-0.835,0.427,5.555
1913,11,2.280,0.412,3.26
1913,12,2.139,0.637,-1.541
1914,1,0.518,0.675,-6.472
1914,2,5.578,0.575,-0.422
1914,3,3.045,0.430,1.495
1914,4,0.377,0.324,6.637
1914,5,0.785,0.408,13.455
1914,6,0.269,0.324,6.529
1914,7,2.220,0.428,20.03
1914,8,-1.554,0.344,15.316
1914,9,-1.813,0.505,10.287
1914,10,-2.453,0.319,3.937
1914,11,-3.149,0.529,-2.169
1914,12,2.574,0.702,-1.106
1915,1,2.455,0.489,-4.535
1915,2,1.724,0.413,-4.276
1915,3,-3.383,0.581,-4.933
1915,4,-0.186,0.287,6.074
1915,5,-0.723,0.464,11.947
1915,6,-0.821,0.388,5.439
1915,7,0.750,0.386,18.56
1915,8,-1.333,0.464,15.537
1915,9,-0.943,0.573,11.157
1915,10,-2.142,0.479,4.248
1915,11,-1.391,0.535,-0.411
1915,12,-0.502,0.607,-4.182
1916,1,3.795,0.784,-3.195
1916,2,2.648,0.838,-3.352
1916,3,0.883,0.481,-0.667
1916,4,1.170,0.491,7.43
1916,5,-1.494,0.443,11.176
1916,6,-1.223,0.503,5.037
1916,7,0.190,0.456,18
1916,8,-1.756,0.446,15.114
1916,9,-1.558,0.576,10.542
1916,10,-0.876,0.483,5.514
1916,11,0.564,0.649,1.544
1916,12,0.387,0.417,-3.293
1917,1,-1.894,0.887,-8.884
1917,2,-5.919,0.677,-11.919
1917,3,-5.065,0.549,-6.615
1917,4,-0.791,0.496,5.469
1917,5,-1.956,0.531,10.714
1917,6,2.266,0.445,8.526
1917,7,-0.911,0.501,16.899
1917,8,1.467,0.399,18.337
1917,9,0.306,0.445,12.406
1917,10,1.128,0.539,7.518
1917,11,1.961,0.514,2.941
1917,12,-1.372,0.561,-5.052
1918,1,2.547,0.607,-4.443
1918,2,1.768,0.390,-4.232
1918,3,0.063,0.474,-1.487
1918,4,3.381,0.675,9.641
1918,5,-2.283,0.431,10.387
1918,6,-2.279,0.457,3.981
1918,7,-0.380,0.419,17.43
1918,8,-1.390,0.372,15.48
1918,9,0.627,0.349,12.727
1918,10,2.786,0.372,9.176
1918,11,-0.688,0.466,0.292
1918,12,-0.406,0.344,-4.086
1919,1,1.870,0.450,-5.12
1919,2,-0.005,0.393,-6.005
1919,3,-0.727,0.478,-2.277
1919,4,0.190,0.477,6.45
1919,5,-2.587,0.544,10.083
1919,6,-1.136,0.607,5.124
1919,7,-0.089,0.450,17.721
1919,8,-2.108,0.402,14.762
1919,9,2.456,0.582,14.556
1919,10,-0.828,0.443,5.562
1919,11,-5.892,0.493,-4.912
1919,12,-1.163,0.867,-4.843
1920,1,0.819,0.478,-6.171
1920,2,1.575,0.741,-4.425
1920,3,3.490,0.451,1.94
1920,4,4.746,0.744,11.006
1920,5,2.407,0.394,15.077
1920,6,-2.054,0.693,4.206
1920,7,2.346,0.818,20.156
1920,8,1.040,0.565,17.91
1920,9,0.729,0.425,12.829
1920,10,-4.455,0.770,1.935
1920,11,-2.168,0.674,-1.188
1920,12,-2.071,0.842,-5.751
1921,1,3.895,0.570,-3.095
1921,2,-1.002,0.542,-7.002
1921,3,4.997,0.726,3.447
1921,4,3.031,0.406,9.291
1921,5,2.921,0.387,15.591
1921,6,-0.413,0.485,5.847
1921,7,-0.879,0.415,16.931
1921,8,0.588,0.454,17.458
1921,9,-1.517,0.464,10.583
1921,10,-0.430,0.549,5.96
1921,11,-4.492,0.431,-3.512
1921,12,-2.388,0.597,-6.068
1922,1,-2.314,0.566,-9.304
1922,2,-0.915,0.659,-6.915
1922,3,1.010,0.404,-0.54
1922,4,-0.897,0.491,5.363
1922,5,-0.113,0.452,12.557
1922,6,-0.891,0.611,5.369
1922,7,0.489,0.467,18.299
1922,8,-0.686,0.515,16.184
1922,9,-1.498,0.538,10.602
1922,10,-3.224,0.441,3.166
1922,11,-1.238,0.798,-0.258
1922,12,0.581,0.493,-3.099
1923,1,3.732,0.576,-3.258
1923,2,-3.327,0.515,-9.327
1923,3,1.675,0.515,0.125
1923,4,-2.375,0.474,3.885
1923,5,0.482,0.444,13.152
1923,6,-3.160,0.492,3.1
1923,7,-0.614,0.407,17.196
1923,8,-2.270,0.382,14.6
1923,9,1.218,0.364,13.318
1923,10,2.006,0.382,8.396
1923,11,2.730,0.401,3.71
1923,12,-0.732,0.358,-4.412
1924,1,-4.385,0.490,-11.375
1924,2,-1.898,0.555,-7.898
1924,3,-1.955,0.483,-3.505
1924,4,-2.462,0.350,3.798
1924,5,1.792,0.409,14.462
1924,6,1.041,0.444,7.301
1924,7,-1.015,0.347,16.795
1924,8,-0.201,0.407,16.669
1924,9,2.152,0.351,14.252
1924,10,0.483,0.538,6.873
1924,11,-0.398,0.517,0.582
1924,12,-0.455,0.493,-4.135
1925,1,6.376,0.606,-0.614
1925,2,6.917,0.639,0.917
1925,3,1.282,0.373,-0.268
1925,4,1.572,0.532,7.832
1925,5,2.187,0.520,14.857
1925,6,-2.517,0.387,3.743
1925,7,1.017,0.467,18.827
1925,8,-0.434,0.348,16.436
1925,9,-0.860,0.349,11.24
1925,10,-1.443,0.293,4.947
1925,11,-0.944,0.402,0.036
1925,12,-0.936,0.644,-4.616
1926,1,-0.157,0.575,-7.147
1926,2,1.059,0.320,-4.941
1926,3,-1.089,0.558,-2.639
1926,4,0.259,0.378,6.519
1926,5,0.822,0.545,13.492
1926,6,0.066,0.488,6.326
1926,7,0.740,0.460,18.55
1926,8,-2.312,0.486,14.558
1926,9,-0.371,0.350,11.729
1926,10,-1.509,0.365,4.881
1926,11,4.280,0.602,5.26
1926,12,-1.139,0.354,-4.819
1927,1,-1.217,0.592,-8.207
1927,2,-0.280,0.489,-6.28
1927,3,3.111,0.579,1.561
1927,4,-0.930,0.381,5.33
1927,5,-2.640,0.318,10.03
1927,6,-0.059,0.383,6.201
1927,7,1.624,0.350,19.434
1927,8,1.510,0.342,18.38
1927,9,1.266,0.297,13.366
1927,10,-0.003,0.316,6.387
1927,11,-1.344,0.414,-0.364
1927,12,-5.527,0.295,-9.207
1928,1,2.118,0.575,-4.872
1928,2,-1.057,0.464,-7.057
1928,3,-2.656,0.572,-4.206
1928,4,-1.393,0.389,4.867
1928,5,-0.493,0.475,12.177
1928,6,-3.887,0.335,2.373
1928,7,-0.523,0.471,17.287
1928,8,-1.725,0.435,15.145
1928,9,-0.186,0.344,11.914
1928,10,-0.560,0.342,5.83
1928,11,3.546,0.532,4.526
1928,12,-0.712,0.566,-4.392
1929,1,-2.878,0.316,-9.868
1929,2,-10.400,0.340,-16.4
1929,3,-2.964,0.344,-4.514
1929,4,-5.827,0.326,0.433
1929,5,2.397,0.425,15.067
1929,6,-2.741,0.337,3.519
1929,7,-0.412,0.244,17.398
1929,8,1.911,0.327,18.781
1929,9,-0.827,0.349,11.273
1929,10,2.871,0.341,9.261
1929,11,1.876,0.308,2.856
1929,12,2.325,0.545,-1.355
1930,1,4.752,0.613,-2.238
1930,2,0.681,0.440,-5.319
1930,3,2.582,0.412,1.032
1930,4,1.963,0.434,8.223
1930,5,0.372,0.395,13.042
1930,6,-0.661,0.365,5.599
1930,7,-0.774,0.336,17.036
1930,8,0.435,0.342,17.305
1930,9,-1.173,0.299,10.927
1930,10,1.010,0.285,7.4
1930,11,1.758,0.279,2.738
1930,12,-2.708,0.330,-6.388
1931,1,0.125,0.420,-6.865
1931,2,-3.440,0.378,-9.44
1931,3,-2.408,0.456,-3.958
1931,4,-2.901,0.342,3.359
1931,5,3.004,0.352,15.674
1931,6,-1.122,0.268,5.138
1931,7,1.542,0.265,19.352
1931,8,-0.039,0.273,16.831
1931,9,-2.036,0.320,10.064
1931,10,-1.227,0.268,5.163
1931,11,-1.435,0.351,-0.455
1931,12,0.185,0.517,-3.495
1932,1,4.637,0.591,-2.353
1932,2,-4.431,0.424,-10.431
1932,3,-4.243,0.285,-5.793
1932,4,-0.611,0.318,5.649
1932,5,2.589,0.235,15.259
1932,6,-0.755,0.320,5.505
1932,7,2.470,0.302,20.28
1932,8,1.440,0.390,18.31
1932,9,2.176,0.248,14.276
1932,10,1.073,0.262,7.463
1932,11,0.388,0.414,1.368
1932,12,3.504,0.356,-0.176
1933,1,-2.407,0.495,-9.397
1933,2,0.509,0.450,-5.491
1933,3,0.667,0.446,-0.883
1933,4,-2.597,0.492,3.663
1933,5,-1.673,0.268,10.997
1933,6,-1.990,0.413,4.27
1933,7,0.733,0.381,18.543
1933,8,-1.614,0.393,15.256
1933,9,-0.806,0.351,11.294
1933,10,0.152,0.320,6.542
1933,11,-1.364,0.299,-0.384
1933,12,-5.822,0.525,-9.502
1934,1,1.613,0.621,-5.377
1934,2,2.850,0.531,-3.15
1934,3,3.115,0.320,1.565
1934,4,2.691,0.309,8.951
1934,5,2.222,0.405,14.892
1934,6,-0.781,0.322,5.479
1934,7,0.616,0.527,18.426
1934,8,0.902,0.398,17.772
1934,9,2.264,0.438,14.364
1934,10,2.385,0.493,8.775
1934,11,2.816,0.466,3.796
1934,12,-2.009,0.456,-5.689
1935,1,-2.119,0.348,-9.109
1935,2,2.552,0.390,-3.448
1935,3,0.308,0.417,-1.242
1935,4,-0.065,0.335,6.195
1935,5,-2.065,0.344,10.605
1935,6,1.109,0.265,7.369
1935,7,-2.090,0.311,15.72
1935,8,-0.269,0.341,16.601
1935,9,0.424,0.317,12.524
1935,10,3.153,0.283,9.543
1935,11,-1.227,0.421,-0.247
1935,12,1.537,0.312,-2.143
1936,1,5.777,0.351,-1.213
1936,2,-1.786,0.517,-7.786
1936,3,3.551,0.357,2.001
1936,4,0.205,0.304,6.465
1936,5,1.642,0.319,14.312
1936,6,1.480,0.330,7.74
1936,7,4.029,0.467,21.839
1936,8,-0.042,0.275,16.828
1936,9,-1.065,0.258,11.035
1936,10,-2.779,0.346,3.611
1936,11,0.484,0.365,1.464
1936,12,2.716,0.367,-0.964
1937,1,-2.594,0.445,-9.584
1937,2,1.544,0.259,-4.456
1937,3,2.212,0.272,0.662
1937,4,1.100,0.370,7.36
1937,5,2.926,0.327,15.596
1937,6,1.149,0.290,7.409
1937,7,-0.040,0.268,17.77
1937,8,1.395,0.356,18.265
1937,9,2.798,0.305,14.898
1937,10,0.229,0.283,6.619
1937,11,0.768,0.291,1.748
1937,12,-1.562,0.356,-5.242
1938,1,1.171,0.423,-5.819
1938,2,2.415,0.460,-3.585
1938,3,4.566,0.390,3.016
1938,4,-1.533,0.360,4.727
1938,5,-0.609,0.231,12.061
1938,6,-0.320,0.274,5.94
1938,7,2.837,0.369,20.647
1938,8,3.211,0.427,20.081
1938,9,2.102,0.305,14.202
1938,10,1.900,0.275,8.29
1938,11,3.113,0.237,4.093
1938,12,-3.047,0.405,-6.727
1939,1,3.287,0.320,-3.703
1939,2,5.386,0.349,-0.614
1939,3,0.158,0.253,-1.392
1939,4,0.810,0.318,7.07
1939,5,-0.399,0.340,12.271
1939,6,0.825,0.306,7.085
1939,7,1.890,0.310,19.7
1939,8,3.226,0.536,20.096
1939,9,-0.177,0.302,11.923
1939,10,-2.784,0.250,3.606
1939,11,0.675,0.255,1.655
1939,12,-1.155,0.340,-4.835
1940,1,-7.162,0.286,-14.152
1940,2,-6.539,0.349,-12.539
1940,3,-3.289,0.325,-4.839
1940,4,-1.731,0.276,4.529
1940,5,0.280,0.355,12.95
1940,6,0.264,0.261,6.524
1940,7,0.513,0.292,18.323
1940,8,-0.858,0.316,16.012
1940,9,0.052,0.253,12.152
1940,10,-2.226,0.267,4.164
1940,11,2.544,0.316,3.524
1940,12,-2.562,0.346,-6.242
1941,1,-5.302,0.334,-12.292
1941,2,0.622,0.329,-5.378
1941,3,-1.055,0.322,-2.605
1941,4,-2.550,0.366,3.71
1941,5,-3.363,0.341,9.307
1941,6,-2.120,0.352,4.14
1941,7,1.791,0.397,19.601
1941,8,-0.219,0.320,16.651
1941,9,-2.341,0.372,9.759
1941,10,-3.074,0.395,3.316
1941,11,-5.058,0.315,-4.078
1941,12,-2.132,0.772,-5.812
1942,1,-9.130,0.547,-16.12
1942,2,-4.246,0.451,-10.246
1942,3,-7.018,0.413,-8.568
1942,4,-2.116,0.420,4.144
1942,5,-1.072,0.439,11.598
1942,6,-2.359,0.432,3.901
1942,7,-0.549,0.311,17.261
1942,8,1.112,0.407,17.982
1942,9,1.248,0.414,13.348
1942,10,1.161,0.377,7.551
1942,11,-2.574,0.350,-1.594
1942,12,0.562,0.383,-3.118
1943,1,-3.604,0.445,-10.594
1943,2,3.970,0.504,-2.03
1943,3,2.226,0.369,0.676
1943,4,1.493,0.332,7.753
1943,5,-1.151,0.357,11.519
1943,6,-0.230,0.346,6.03
1943,7,-1.104,0.338,16.706
1943,8,0.744,0.388,17.614
1943,9,0.613,0.364,12.713
1943,10,1.279,0.441,7.669
1943,11,0.296,0.337,1.276
1943,12,1.428,0.384,-2.252
1944,1,4.753,0.393,-2.237
1944,2,2.640,0.270,-3.36
1944,3,0.697,0.347,-0.853
1944,4,-2.595,0.331,3.665
1944,5,-0.853,0.368,11.817
1944,6,-1.169,0.243,5.091
1944,7,1.140,0.320,18.95
