Year,Month,Temperature Anomaly,UC,Temperature
1943,5,0.671,0.274,7.451
1943,6,0.309,0.248,12.629
1943,7,0.239,0.304,14.429
1943,8,-0.765,0.125,12.225
1943,9,0.329,0.142,8.759
1943,10,1.4,0.245,4.41
1943,11,1.017,0.129,-1.733
1943,12,2.819,0.380,-3.821
1944,1,2.157,0.272,-6.733
1944,2,3.002,0.214,-5.568
1944,3,0.181,0.244,-4.099
1944,4,-1.343,0.408,-0.643
1944,5,-1.613,0.315,5.167
1944,6,-1.936,0.293,10.384
1944,7,0.902,0.285,15.092
1944,8,0.999,0.164,13.989
1944,9,0.239,0.176,8.669
1944,10,1.497,0.269,4.507
1944,11,0.943,0.265,-1.807
1944,12,3.791,0.219,-2.849
1945,1,-0.794,0.260,-9.684
1945,2,3.127,0.191,-5.443
1945,3,2.052,0.144,-2.228
1945,4,1.75,0.207,2.45
1945,5,-0.183,0.285,6.597
1945,6,-0.65,0.224,11.67
1945,7,1.761,0.163,15.951
1945,8,1.658,0.146,14.648
1945,9,-0.595,0.217,7.835
1945,10,-1.24,0.163,1.77
1945,11,0.625,0.432,-2.125
1945,12,-0.879,0.126,-7.519
1946,1,2.067,0.372,-6.823
1946,2,-1.097,0.191,-9.667
1946,3,-0.886,0.224,-5.166
1946,4,1.651,0.296,2.351
1946,5,0.374,0.231,7.154
1946,6,-0.818,0.232,11.502
1946,7,1.33,0.182,15.52
1946,8,0.168,0.173,13.158
1946,9,1.503,0.159,9.933
1946,10,-0.842,0.179,2.168
1946,11,0.721,0.232,-2.029
1946,12,2.951,0.205,-3.689
1947,1,1.62,0.351,-7.27
1947,2,-6.479,0.330,-15.049
1947,3,-4.575,0.163,-8.855
1947,4,0.059,0.274,0.759
1947,5,1.656,0.174,8.436
1947,6,1.645,0.244,13.965
1947,7,1.699,0.140,15.889
1947,8,1.464,0.127,14.454
1947,9,1.996,0.142,10.426
1947,10,-0.504,0.147,2.506
1947,11,-1.722,0.147,-4.472
1947,12,-0.707,0.222,-7.347
1948,1,-2.796,0.396,-11.686
1948,2,2.033,0.239,-6.537
1948,3,3.539,0.172,-0.741
1948,4,2.528,0.193,3.228
1948,5,0.996,0.170,7.776
1948,6,-0.684,0.227,11.636
1948,7,0.994,0.155,15.184
1948,8,-1.063,0.116,11.927
1948,9,0.39,0.177,8.82
1948,10,-1.134,0.091,1.876
1948,11,0.848,0.242,-1.902
1948,12,4.565,0.290,-2.075
1949,1,4.283,0.343,-4.607
1949,2,5.481,0.273,-3.089
1949,3,0.053,0.159,-4.227
1949,4,1.253,0.182,1.953
1949,5,1.467,0.189,8.247
1949,6,-1.043,0.216,11.277
1949,7,-0.314,0.194,13.876
1949,8,-0.992,0.103,11.998
1949,9,3.026,0.174,11.456
1949,10,0.326,0.151,3.336
1949,11,2.977,0.300,0.227
1949,12,2.129,0.239,-4.511
1950,1,-1.671,0.254,-10.561
1950,2,1.911,0.233,-6.659
1950,3,1.888,0.131,-2.392
1950,4,1.759,0.162,2.459
1950,5,0.513,0.138,7.293
1950,6,0.186,0.165,12.506
1950,7,-0.275,0.113,13.915
1950,8,1.425,0.108,14.415
1950,9,0.483,0.127,8.913
1950,10,0.928,0.133,3.938
1950,11,-0.095,0.196,-2.845
1950,12,-0.779,0.285,-7.419
1951,1,-1.858,0.312,-10.748
1951,2,1.817,0.233,-6.753
1951,3,-2.73,0.179,-7.01
1951,4,0.269,0.157,0.969
1951,5,-1.969,0.272,4.811
1951,6,-1.769,0.333,10.551
1951,7,-1.487,0.346,12.703
1951,8,1.646,0.124,14.636
1951,9,1.429,0.303,9.859
1951,10,1.697,0.257,4.707
1951,11,0.644,0.242,-2.106
1951,12,2.976,0.245,-3.664
1952,1,1.136,0.232,-7.754
1952,2,1.957,0.318,-6.613
1952,3,-2.337,0.112,-6.617
1952,4,2.101,0.145,2.801
1952,5,-0.527,0.178,6.253
1952,6,-1.311,0.202,11.009
1952,7,-0.566,0.132,13.624
1952,8,-1.599,0.136,11.391
1952,9,-2.11,0.100,6.32
1952,10,-2.349,0.162,0.661
1952,11,-2.009,0.164,-4.759
1952,12,-1.822,0.286,-8.462
1953,1,0.755,0.220,-8.135
1953,2,-1.06,0.216,-9.63
1953,3,4.117,0.174,-0.163
1953,4,1.546,0.184,2.246
1953,5,0.46,0.196,7.24
1953,6,3.148,0.238,15.468
1953,7,0.421,0.147,14.611
1953,8,0.229,0.101,13.219
1953,9,-0.227,0.083,8.203
1953,10,2.454,0.143,5.464
1953,11,2.87,0.173,0.12
1953,12,4.058,0.221,-2.582
1954,1,0.346,0.164,-8.544
1954,2,-2.03,0.159,-10.6
1954,3,1.214,0.123,-3.066
1954,4,-0.485,0.295,0.215
1954,5,1.97,0.194,8.75
1954,6,-0.642,0.248,11.678
1954,7,0.313,0.140,14.503
1954,8,-0.132,0.122,12.858
1954,9,0.155,0.228,8.585
1954,10,-0.884,0.159,2.126
1954,11,-0.274,0.164,-3.024
1954,12,3.612,0.138,-3.028
1955,1,0.046,0.152,-8.844
1955,2,-1.743,0.174,-10.313
1955,3,-1.955,0.124,-6.235
1955,4,-2.366,0.155,-1.666
1955,5,-2.556,0.130,4.224
1955,6,-2.618,0.128,9.702
1955,7,1.644,0.224,15.834
1955,8,1.965,0.274,14.955
1955,9,1.752,0.132,10.182
1955,10,-0.987,0.195,2.023
1955,11,-0.259,0.216,-3.009
1955,12,-4.223,0.346,-10.863
1956,1,-0.961,0.253,-9.851
1956,2,-3.878,0.249,-12.448
1956,3,0.247,0.223,-4.033
1956,4,-2.367,0.395,-1.667
1956,5,0.561,0.219,7.341
1956,6,-0.58,0.279,11.74
1956,7,-0.04,0.206,14.15
1956,8,-1.962,0.185,11.028
1956,9,-0.282,0.174,8.148
1956,10,-0.78,0.189,2.23
1956,11,-3.556,0.233,-6.306
1956,12,0.692,0.277,-5.948
1957,1,3.922,0.261,-4.968
1957,2,1.933,0.165,-6.637
1957,3,-0.824,0.171,-5.104
1957,4,0.191,0.178,0.891
1957,5,-1.035,0.254,5.745
1957,6,-1.902,0.170,10.418
1957,7,1.424,0.350,15.614
1957,8,-0.287,0.187,12.703
1957,9,-0.992,0.389,7.438
1957,10,0.131,0.115,3.141
1957,11,1.432,0.279,-1.318
1957,12,0.81,0.340,-5.83
1958,1,-1.318,0.261,-10.208
1958,2,-2.408,0.333,-10.978
1958,3,-3.842,0.158,-8.122
1958,4,-1.171,0.299,-0.471
1958,5,-0.852,0.229,5.928
1958,6,-0.953,0.245,11.367
1958,7,-0.749,0.396,13.441
1958,8,0.195,0.265,13.185
1958,9,1.369,0.202,9.799
1958,10,1.718,0.243,4.728
1958,11,3.628,0.286,0.878
1958,12,-1.575,0.268,-8.215
1959,1,-1.047,0.159,-9.937
1959,2,5.31,0.356,-3.26
1959,3,4.094,0.305,-0.186
1959,4,1.187,0.336,1.887
1959,5,0.643,0.111,7.423
1959,6,0.014,0.128,12.334
1959,7,1.024,0.176,15.214
1959,8,1.285,0.233,14.275
1959,9,0.095,0.218,8.525
1959,10,0.692,0.244,3.702
1959,11,2.079,0.246,-0.671
1959,12,1.714,0.244,-4.926
1960,1,-0.963,0.277,-9.853
1960,2,-1.631,0.339,-10.201
1960,3,0.969,0.128,-3.311
1960,4,0.744,0.261,1.444
1960,5,1.657,0.231,8.437
1960,6,1.188,0.233,13.508
1960,7,0.666,0.177,14.856
1960,8,0.463,0.122,13.453
1960,9,0.614,0.169,9.044
1960,10,-2.681,0.281,0.329
1960,11,0.223,0.340,-2.527
1960,12,1.076,0.396,-5.564
1961,1,0.407,0.196,-8.483
1961,2,4.882,0.251,-3.688
1961,3,3.558,0.102,-0.722
1961,4,0.093,0.303,0.793
1961,5,0.094,0.156,6.874
1961,6,1.183,0.264,13.503
1961,7,0.086,0.188,14.276
1961,8,-0.638,0.250,12.352
1961,9,1.191,0.187,9.621
1961,10,4.196,0.307,7.206
1961,11,2.393,0.163,-0.357
1961,12,-2.273,0.172,-8.913
1962,1,1.513,0.193,-7.377
1962,2,1.865,0.214,-6.705
1962,3,-5.024,0.314,-9.304
1962,4,0.961,0.279,1.661
1962,5,-1.027,0.078,5.753
1962,6,-1.913,0.408,10.407
1962,7,-1.789,0.127,12.401
1962,8,-1.768,0.258,11.222
1962,9,-0.736,0.366,7.694
1962,10,1.506,0.296,4.516
1962,11,0.221,0.126,-2.529
1962,12,-2.259,0.260,-8.899
1963,1,-2.472,0.213,-11.362
1963,2,-3.131,0.111,-11.701
1963,3,-2.574,0.156,-6.854
1963,4,0.595,0.260,1.295
1963,5,2.798,0.200,9.578
1963,6,-0.22,0.159,12.1
1963,7,-0.56,0.267,13.63
1963,8,0.798,0.172,13.788
1963,9,1.427,0.384,9.857
1963,10,1.03,0.276,4.04
1963,11,-0.208,0.214,-2.958
1963,12,0.442,0.258,-6.198
1964,1,4.703,0.197,-4.187
1964,2,0.167,0.177,-8.403
1964,3,-0.123,0.245,-4.403
1964,4,1.2,0.240,1.9
1964,5,1.291,0.141,8.071
1964,6,-1.103,0.119,11.217
1964,7,-1.113,0.292,13.077
1964,8,-0.946,0.308,12.044
1964,9,-0.7,0.240,7.73
1964,10,1.308,0.236,4.318
1964,11,0.79,0.175,-1.96
1964,12,0.904,0.235,-5.736
1965,1,1.15,0.176,-7.74
1965,2,1.897,0.165,-6.673
1965,3,-0.706,0.192,-4.986
1965,4,0.91,0.150,1.61
1965,5,-1.867,0.162,4.913
1965,6,-0.334,0.254,11.986
1965,7,-2.003,0.352,12.187
1965,8,-1.18,0.176,11.81
1965,9,1.576,0.319,10.006
1965,10,1.241,0.288,4.251
1965,11,-3.529,0.255,-6.279
1965,12,-4.892,0.225,-11.532
1966,1,-4.921,0.244,-13.811
1966,2,-7.188,0.117,-15.758
1966,3,-1.696,0.075,-5.976
1966,4,-2.722,0.212,-2.022
1966,5,-0.177,0.178,6.603
1966,6,1.959,0.277,14.279
1966,7,0.295,0.153,14.485
1966,8,-0.848,0.194,12.142
1966,9,-1.371,0.267,7.059
1966,10,-0.768,0.103,2.242
1966,11,0.921,0.213,-1.829
1966,12,0.978,0.146,-5.662
1967,1,-3.314,0.219,-12.204
1967,2,3.267,0.291,-5.303
1967,3,3.844,0.225,-0.436
1967,4,0.287,0.301,0.987
1967,5,-0.249,0.203,6.531
1967,6,-0.952,0.104,11.368
1967,7,-0.23,0.252,13.96
1967,8,0.666,0.231,13.656
1967,9,1.586,0.229,10.016
1967,10,0.814,0.188,3.824
1967,11,3.425,0.169,0.675
1967,12,-4.156,0.291,-10.796
1968,1,-3.539,0.137,-12.429
1968,2,-0.835,0.158,-9.405
1968,3,1.297,0.218,-2.983
1968,4,1.609,0.202,2.309
1968,5,-1.797,0.134,4.983
1968,6,0.989,0.185,13.309
1968,7,-0.925,0.147,13.265
1968,8,-0.128,0.213,12.862
1968,9,0.072,0.298,8.502
1968,10,-2.841,0.184,0.169
1968,11,-2.575,0.205,-5.325
1968,12,1.444,0.176,-5.196
1969,1,0.071,0.231,-8.819
1969,2,-3.798,0.113,-12.368
1969,3,-2.583,0.147,-6.863
1969,4,0.073,0.197,0.773
1969,5,-0.82,0.133,5.96
1969,6,1.37,0.174,13.69
1969,7,0.545,0.296,14.735
1969,8,2.448,0.198,15.438
1969,9,0.037,0.253,8.467
1969,10,1.185,0.151,4.195
1969,11,-2.126,0.179,-4.876
1969,12,-2.943,0.199,-9.583
1970,1,-2.782,0.185,-11.672
1970,2,-6.036,0.130,-14.606
1970,3,0.003,0.273,-4.277
1970,4,-1.845,0.250,-1.145
1970,5,0.298,0.142,7.078
1970,6,2.356,0.313,14.676
1970,7,-0.223,0.125,13.967
1970,8,0.312,0.246,13.302
1970,9,-0.459,0.189,7.971
1970,10,0.109,0.198,3.119
1970,11,-1.613,0.189,-4.363
1970,12,2.075,0.197,-4.565
1971,1,2.559,0.174,-6.331
1971,2,2.267,0.276,-6.303
1971,3,-2.884,0.177,-7.164
1971,4,-0.73,0.198,-0.03
1971,5,0.474,0.190,7.254
1971,6,-0.676,0.141,11.644
1971,7,-0.169,0.171,14.021
1971,8,-0.02,0.203,12.97
1971,9,-0.617,0.275,7.813
1971,10,0.043,0.185,3.053
1971,11,-2.274,0.215,-5.024
1971,12,3.256,0.158,-3.384
1972,1,-0.858,0.243,-9.748
1972,2,2.081,0.251,-6.489
1972,3,1.546,0.264,-2.734
1972,4,0.306,0.207,1.006
1972,5,0.018,0.180,6.798
1972,6,1.144,0.185,13.464
1972,7,2.357,0.212,16.547
1972,8,-0.004,0.233,12.986
1972,9,-0.824,0.350,7.606
1972,10,0.199,0.273,3.209
1972,11,0.566,0.162,-2.184
1972,12,5.337,0.187,-1.303
1973,1,6.079,0.250,-2.811
1973,2,2.696,0.230,-5.874
1973,3,3.748,0.102,-0.532
1973,4,-0.343,0.212,0.357
1973,5,0.174,0.169,6.954
1973,6,0.801,0.155,13.121
1973,7,2.7,0.230,16.89
1973,8,-0.604,0.234,12.386
1973,9,-1.645,0.125,6.785
1973,10,-2.82,0.245,0.19
1973,11,-2.654,0.104,-5.404
1973,12,-2.213,0.207,-8.853
1974,1,4.958,0.114,-3.932
1974,2,4.862,0.195,-3.708
1974,3,1.89,0.262,-2.39
1974,4,1.945,0.262,2.645
1974,5,0.113,0.143,6.893
1974,6,0.129,0.183,12.449
1974,7,-0.75,0.211,13.44
1974,8,-0.151,0.178,12.839
1974,9,1.338,0.319,9.768
1974,10,-1.049,0.124,1.961
1974,11,0.404,0.183,-2.346
1974,12,2.225,0.320,-4.415
1975,1,4.307,0.208,-4.583
1975,2,4.996,0.278,-3.574
1975,3,2.455,0.194,-1.825
1975,4,-0.303,0.207,0.397
1975,5,0.986,0.163,7.766
1975,6,-1.562,0.349,10.758
1975,7,0.201,0.279,14.391
1975,8,1.161,0.403,14.151
1975,9,1.328,0.229,9.758
1975,10,0.904,0.140,3.914
1975,11,1.992,0.113,-0.758
1975,12,2.278,0.143,-4.362
1976,1,-2.386,0.215,-11.276
1976,2,2.855,0.158,-5.715
1976,3,-1.752,0.120,-6.032
1976,4,-0.125,0.211,0.575
1976,5,1.322,0.276,8.102
1976,6,-0.624,0.216,11.696
1976,7,-0.007,0.566,14.183
1976,8,0.466,0.532,13.456
1976,9,-2.324,0.111,6.106
1976,10,-1.303,0.312,1.707
1976,11,0.279,0.175,-2.471
1976,12,-1.754,0.139,-8.394
1977,1,0.05,0.198,-8.84
1977,2,-1.755,0.200,-10.325
1977,3,1.678,0.098,-2.602
1977,4,-1.957,0.180,-1.257
1977,5,-0.561,0.346,6.219
1977,6,-0.674,0.123,11.646
1977,7,-1.054,0.202,13.136
1977,8,-0.663,0.238,12.327
1977,9,-1.206,0.169,7.224
1977,10,0.738,0.202,3.748
1977,11,0.914,0.110,-1.836
1977,12,2.123,0.165,-4.517
1978,1,1.05,0.191,-7.84
1978,2,-2.693,0.192,-11.263
1978,3,-0.103,0.187,-4.383
1978,4,-0.918,0.125,-0.218
1978,5,0.237,0.159,7.017
1978,6,0.382,0.118,12.702
1978,7,-0.432,0.412,13.758
1978,8,-0.775,0.161,12.215
1978,9,-1.214,0.227,7.216
1978,10,-0.15,0.105,2.86
1978,11,1.668,0.244,-1.082
1978,12,-6.58,0.252,-13.22
1979,1,-4.402,0.175,-13.292
1979,2,-2.017,0.170,-10.587
1979,3,0.74,0.149,-3.54
1979,4,-0.273,0.196,0.427
1979,5,0.304,0.359,7.084
1979,6,1.253,0.214,13.573
1979,7,-0.502,0.142,13.688
1979,8,-0.166,0.270,12.824
1979,9,-0.319,0.124,8.111
1979,10,-1.621,0.228,1.389
1979,11,0.205,0.291,-2.545
1979,12,-0.374,0.177,-7.014
1980,1,-2.234,0.188,-11.124
1980,2,-2.651,0.196,-11.221
1980,3,-2.266,0.285,-6.546
1980,4,1.587,0.463,2.287
1980,5,0.036,0.215,6.816
1980,6,1.916,0.337,14.236
1980,7,0.923,0.184,15.113
1980,8,0.239,0.568,13.229
1980,9,1.058,0.168,9.488
1980,10,-1.731,0.105,1.279
1980,11,-3.578,0.303,-6.328
1980,12,-0.936,0.217,-7.576
1981,1,0.392,0.239,-8.498
1981,2,0.538,0.181,-8.032
1981,3,-2.881,0.200,-7.161
1981,4,0.331,0.194,1.031
1981,5,1.851,0.224,8.631
1981,6,-1.688,0.136,10.632
1981,7,0.173,0.181,14.363
1981,8,-0.673,0.142,12.317
1981,9,0.38,0.235,8.81
1981,10,-0.309,0.227,2.701
1981,11,-1.031,0.166,-3.781
1981,12,-6.611,0.173,-13.251
1982,1,-3.185,0.261,-12.075
1982,2,2.421,0.125,-6.149
1982,3,2.733,0.139,-1.547
1982,4,0.969,0.197,1.669
1982,5,-0.026,0.174,6.754
1982,6,-2.346,0.218,9.974
1982,7,0.785,0.217,14.975
1982,8,0.616,0.219,13.606
1982,9,0.143,0.148,8.573
1982,10,0.349,0.150,3.359
1982,11,1.976,0.320,-0.774
1982,12,1.582,0.243,-5.058
1983,1,4.046,0.153,-4.844
1983,2,1.124,0.163,-7.446
1983,3,0.995,0.181,-3.285
1983,4,1.382,0.181,2.082
1983,5,1.483,0.207,8.263
1983,6,-0.742,0.152,11.578
1983,7,0.762,0.145,14.952
1983,8,-0.053,0.133,12.937
1983,9,0.855,0.279,9.285
1983,10,0.322,0.277,3.332
1983,11,-1.24,0.242,-3.99
1983,12,-0.025,0.228,-6.665
1984,1,-1.202,0.155,-10.092
1984,2,3.63,0.111,-4.94
1984,3,-1.368,0.138,-5.648
1984,4,1.818,0.346,2.518
1984,5,2.841,0.114,9.621
1984,6,-0.231,0.264,12.089
1984,7,-0.477,0.196,13.713
1984,8,0.249,0.240,13.239
1984,9,-0.901,0.226,7.529
1984,10,1.337,0.209,4.347
1984,11,0.606,0.229,-2.144
1984,12,3.184,0.215,-3.456
1985,1,-5.159,0.128,-14.049
1985,2,-7.279,0.193,-15.849
1985,3,0.117,0.116,-4.163
1985,4,-1.8,0.222,-1.1
1985,5,-0.22,0.187,6.56
1985,6,-0.234,0.157,12.086
1985,7,0.089,0.193,14.279
1985,8,0.167,0.215,13.157
1985,9,-0.897,0.233,7.533
1985,10,1.721,0.323,4.731
1985,11,-2.357,0.230,-5.107
1985,12,-4.887,0.195,-11.527
1986,1,-3.602,0.189,-12.492
1986,2,-2.168,0.170,-10.738
1986,3,2.46,0.187,-1.82
1986,4,-1.268,0.157,-0.568
1986,5,1.962,0.179,8.742
1986,6,1.84,0.187,14.16
1986,7,0.11,0.119,14.3
1986,8,-1.998,0.207,10.992
1986,9,-2.555,0.198,5.875
1986,10,0.888,0.199,3.898
1986,11,2.965,0.180,0.215
1986,12,-2.02,0.165,-8.66
1987,1,-7.113,0.183,-16.003
1987,2,-0.364,0.095,-8.934
1987,3,-3.102,0.136,-7.382
1987,4,0.686,0.159,1.386
1987,5,-0.731,0.117,6.049
1987,6,-1.685,0.158,10.635
1987,7,-0.843,0.378,13.347
1987,8,-2.314,0.192,10.676
1987,9,-0.729,0.236,7.701
1987,10,2.57,0.221,5.58
1987,11,0.754,0.154,-1.996
1987,12,0.124,0.132,-6.516
1988,1,3.817,0.106,-5.073
1988,2,2.174,0.110,-6.396
1988,3,-1.03,0.264,-5.31
1988,4,-1.152,0.205,-0.452
1988,5,1.483,0.214,8.263
1988,6,1.826,0.268,14.146
1988,7,1.856,0.151,16.046
1988,8,-0.104,0.273,12.886
1988,9,1.292,0.225,9.722
1988,10,-0.585,0.336,2.425
1988,11,-1.915,0.132,-4.665
1988,12,-0.377,0.089,-7.017
1989,1,7.089,0.176,-1.801
1989,2,6.347,0.138,-2.223
1989,3,3.999,0.203,-0.281
1989,4,1.656,0.225,2.356
1989,5,1.402,0.286,8.182
1989,6,0.282,0.229,12.602
1989,7,0.063,0.129,14.253
1989,8,-0.055,0.161,12.935
1989,9,0.953,0.199,9.383
1989,10,0.184,0.186,3.194
1989,11,1.81,0.182,-0.94
1989,12,-0.668,0.176,-7.308
1990,1,2.753,0.167,-6.137
1990,2,8.632,0.287,0.062
1990,3,4.213,0.126,-0.067
1990,4,2.299,0.239,2.999
1990,5,1.402,0.142,8.182
1990,6,0.318,0.183,12.638
1990,7,0.079,0.043,14.269
1990,8,0.912,0.242,13.902
1990,9,-0.554,0.453,7.876
1990,10,1.017,0.178,4.027
1990,11,-0.466,0.221,-3.216
1990,12,3.361,0.284,-3.279
1991,1,3.809,0.266,-5.081
1991,2,-0.667,0.142,-9.237
1991,3,2.306,0.094,-1.974
1991,4,1.424,0.230,2.124
1991,5,-0.863,0.158,5.917
1991,6,-1.996,0.089,10.324
1991,7,1.423,0.161,15.613
1991,8,1.482,0.201,14.472
1991,9,-0.496,0.123,7.934
1991,10,0.346,0.179,3.356
1991,11,1.626,0.109,-1.124
1991,12,3.539,0.268,-3.101
1992,1,5.68,0.242,-3.21
1992,2,5.459,0.151,-3.111
1992,3,3.769,0.181,-0.511
1992,4,-1.05,0.179,-0.35
1992,5,2.731,0.185,9.511
1992,6,1.923,0.151,14.243
1992,7,-0.477,0.122,13.713
1992,8,-0.699,0.187,12.291
1992,9,0.561,0.180,8.991
1992,10,-4.671,0.178,-1.661
1992,11,-0.717,0.229,-3.467
1992,12,3.654,0.291,-2.986
1993,1,3.817,0.223,-5.073
1993,2,4.316,0.202,-4.254
1993,3,2.022,0.087,-2.258
1993,4,1.26,0.049,1.96
1993,5,2.441,0.112,9.221
1993,6,-2.357,0.131,9.963
1993,7,-0.255,0.083,13.935
1993,8,-1.313,0.192,11.677
1993,9,-2.203,0.176,6.227
1993,10,-1.655,0.169,1.355
1993,11,-0.487,0.133,-3.237
1993,12,-0.283,0.226,-6.923
1994,1,-0.372,0.225,-9.262
1994,2,-3.244,0.184,-11.814
1994,3,0.606,0.211,-3.674
1994,4,2.368,0.089,3.068
1994,5,-0.419,0.113,6.361
1994,6,-1.435,0.173,10.885
1994,7,2.702,0.099,16.892
1994,8,0.873,0.174,13.863
1994,9,-0.299,0.173,8.131
1994,10,-0.706,0.156,2.304
1994,11,0.579,0.149,-2.171
1994,12,3.813,0.151,-2.827
1995,1,2.184,0.189,-6.706
1995,2,4.664,0.166,-3.906
1995,3,2.528,0.118,-1.752
1995,4,-0.119,0.149,0.581
1995,5,-0.692,0.182,6.088
1995,6,0.495,0.173,12.815
1995,7,-0.411,0.165,13.779
1995,8,0.678,0.114,13.668
1995,9,0.203,0.234,8.633
1995,10,1.973,0.216,4.983
1995,11,-1.68,0.233,-4.43
1995,12,-3.127,0.082,-9.767
1996,1,1.842,0.097,-7.048
1996,2,-1.95,0.213,-10.52
1996,3,0.366,0.112,-3.914
1996,4,1.059,0.097,1.759
1996,5,-1.427,0.132,5.353
1996,6,-0.634,0.130,11.686
1996,7,-0.874,0.172,13.316
1996,8,2.376,0.092,15.366
1996,9,-0.821,0.130,7.609
1996,10,1.465,0.164,4.475
1996,11,-0.906,0.105,-3.656
1996,12,-1.638,0.141,-8.278
1997,1,2.798,0.231,-6.092
1997,2,3.329,0.160,-5.241
1997,3,2.367,0.143,-1.913
1997,4,-1.18,0.179,-0.48
1997,5,-0.926,0.134,5.854
1997,6,1.003,0.145,13.323
1997,7,2.372,0.231,16.562
1997,8,3.219,0.108,16.209
1997,9,1.427,0.141,9.857
1997,10,-1.413,0.156,1.597
1997,11,-0.251,0.186,-3.001
1997,12,1.345,0.163,-5.295
1998,1,3.714,0.180,-5.176
1998,2,3.39,0.151,-5.18
1998,3,0.211,0.103,-4.069
1998,4,-0.499,0.147,0.201
1998,5,0.416,0.145,7.196
1998,6,-0.982,0.145,11.338
1998,7,0.027,0.125,14.217
1998,8,-1.02,0.133,11.97
1998,9,1.075,0.120,9.505
1998,10,-0.049,0.197,2.961
1998,11,-2.454,0.131,-5.204
1998,12,0.883,0.132,-5.757
1999,1,0.488,0.196,-8.402
1999,2,1.285,0.204,-7.285
1999,3,1.37,0.082,-2.91
1999,4,2.46,0.209,3.16
1999,5,-0.592,0.134,6.188
1999,6,0.949,0.109,13.269
1999,7,0.879,0.080,15.069
1999,8,-0.803,0.143,12.187
1999,9,2.988,0.151,11.418
1999,10,0.917,0.187,3.927
1999,11,3.904,0.200,1.154
1999,12,-1.399,0.135,-8.039
2000,1,3.763,0.097,-5.127
2000,2,3.918,0.157,-4.652
2000,3,1.55,0.145,-2.73
2000,4,1.943,0.117,2.643
2000,5,2.195,0.130,8.975
2000,6,-0.856,0.142,11.464
2000,7,0.052,0.117,14.242
2000,8,-0.113,0.187,12.877
2000,9,0.304,0.180,8.734
2000,10,3.364,0.122,6.374
2000,11,4.513,0.195,1.763
2000,12,2.677,0.206,-3.963
2001,1,4.069,0.167,-4.821
2001,2,-0.728,0.102,-9.298
2001,3,-2.237,0.133,-6.517
2001,4,0.439,0.136,1.139
2001,5,0.583,0.117,7.363
2001,6,0.006,0.173,12.326
2001,7,1.189,0.112,15.379
2001,8,0.621,0.225,13.611
2001,9,1.166,0.242,9.596
2001,10,1.975,0.150,4.985
2001,11,1.067,0.181,-1.683
2001,12,-0.727,0.171,-7.367
2002,1,2.199,0.197,-6.691
2002,2,4.984,0.178,-3.586
2002,3,1.932,0.071,-2.348
2002,4,3.006,0.155,3.706
2002,5,2.853,0.088,9.633
2002,6,2.118,0.108,14.438
2002,7,1.816,0.211,16.006
2002,8,3.87,0.114,16.86
2002,9,0.815,0.200,9.245
2002,10,-3.007,0.202,0.003
2002,11,-2.444,0.128,-5.194
2002,12,-2.745,0.173,-9.385
2003,1,-1.335,0.165,-10.225
2003,2,2.715,0.164,-5.855
2003,3,3.827,0.198,-0.453
2003,4,0.855,0.116,1.555
2003,5,1.275,0.219,8.055
2003,6,0.42,0.148,12.74
2003,7,3.215,0.217,17.405
2003,8,1.021,0.187,14.011
2003,9,0.942,0.221,9.372
2003,10,-1.654,0.133,1.356
2003,11,1.491,0.172,-1.259
2003,12,2.086,0.166,-4.554
2004,1,-0.034,0.141,-8.924
2004,2,2.611,0.141,-5.959
2004,3,2.143,0.132,-2.137
2004,4,2.757,0.138,3.457
2004,5,1.344,0.102,8.124
2004,6,-1,0.220,11.32
2004,7,0.018,0.251,14.208
2004,8,1.54,0.155,14.53
2004,9,1.268,0.231,9.698
2004,10,0.252,0.170,3.262
2004,11,-0.554,0.160,-3.304
2004,12,3.121,0.185,-3.519
2005,1,5.046,0.192,-3.844
2005,2,2.284,0.152,-6.286
2005,3,-0.901,0.099,-5.181
2005,4,2.219,0.238,2.919
2005,5,-0.079,0.172,6.701
2005,6,-0.266,0.141,12.054
2005,7,2.023,0.113,16.213
2005,8,0.618,0.129,13.608
2005,9,1.381,0.188,9.811
2005,10,1.824,0.180,4.834
2005,11,3.087,0.124,0.337
2005,12,0.906,0.198,-5.734
2006,1,2.39,0.258,-6.5
2006,2,1.418,0.157,-7.152
2006,3,-3.48,0.104,-7.76
2006,4,1.094,0.189,1.794
2006,5,1.4,0.248,8.18
2006,6,1.078,0.196,13.398
2006,7,2.159,0.188,16.349
2006,8,2.949,0.182,15.939
2006,9,3.07,0.202,11.5
2006,10,0.968,0.138,3.978
2006,11,2.632,0.162,-0.118
2006,12,6.257,0.239,-0.383
2007,1,2.589,0.085,-6.301
2007,2,-0.261,0.131,-8.831
2007,3,4.783,0.166,0.503
2007,4,2.827,0.234,3.527
2007,5,1.098,0.165,7.878
2007,6,1.169,0.167,13.489
2007,7,0.466,0.206,14.656
2007,8,1.037,0.182,14.027
2007,9,-0.33,0.141,8.1
2007,10,1.305,0.222,4.315
2007,11,0.255,0.159,-2.495
2007,12,3.789,0.165,-2.851
2008,1,5.516,0.296,-3.374
2008,2,5.999,0.095,-2.571
2008,3,0.873,0.162,-3.407
2008,4,1.811,0.193,2.511
2008,5,1.07,0.170,7.85
2008,6,0.346,0.154,12.666
2008,7,1.185,0.202,15.375
2008,8,-0.445,0.229,12.545
