Year,Month,TA,UC,T
1838,9,-1.228,2.295,8.042
1838,10,-0.274,2.607,0.146
1838,11,-1.588,2.981,-12.068
1838,12,0.051,2.413,-18.879
1839,1,-2.013,2.499,-23.453
1839,2,0.212,2.634,-17.778
1839,3,-2.988,2.336,-11.508
1839,4,-1.388,2.232,0.112
1839,5,-2.280,2.243,7.5
1839,6,-0.686,1.970,15.164
1839,7,0.506,2.859,18.196
1839,8,-0.539,2.442,15.381
1839,9,0.323,3.349,9.593
1839,10,-2.765,3.032,-2.345
1839,11,-3.452,2.035,-13.932
1839,12,-4.001,2.283,-22.931
1840,1,-1.305,2.644,-22.745
1840,2,-0.940,2.070,-18.93
1840,3,-2.431,2.685,-10.951
1840,4,1.147,2.396,2.647
1840,5,0.633,2.072,10.413
1840,6,-0.422,2.168,15.428
1840,7,0.727,2.177,18.417
1840,8,0.241,2.532,16.161
1840,9,-0.570,2.317,8.7
1840,10,-3.351,2.605,-2.931
1840,11,-3.444,3.686,-13.924
1840,12,-1.591,2.177,-20.521
1841,1,-4.989,2.626,-26.429
1841,2,0.922,2.886,-17.068
1841,3,-4.400,2.949,-12.92
1841,4,-2.500,2.073,-1
1841,5,-0.566,1.973,9.214
1841,6,-1.032,2.120,14.818
1841,7,0.175,2.014,17.865
1841,8,-1.023,1.923,14.897
1841,9,-1.021,1.747,8.249
1841,10,-1.232,2.045,-0.812
1841,11,-3.791,2.282,-14.271
1841,12,-4.822,3.556,-23.752
1842,1,-0.657,2.700,-22.097
1842,2,0.304,1.836,-17.686
1842,3,2.316,2.345,-6.204
1842,4,2.400,2.087,3.9
1842,5,-0.651,1.520,9.129
1842,6,-0.907,1.853,14.943
1842,7,-1.165,1.628,16.525
1842,8,-1.295,1.547,14.625
1842,9,0.261,1.923,9.531
1842,10,-0.161,2.347,0.259
1842,11,-1.612,1.833,-12.092
1842,12,0.557,1.834,-18.373
1843,1,-0.342,1.874,-21.782
1843,2,2.145,2.371,-15.845
1843,3,0.860,2.275,-7.66
1843,4,1.871,2.311,3.371
1843,5,-0.917,1.640,8.863
1843,6,-2.330,1.784,13.52
1843,7,-0.109,1.712,17.581
1843,8,0.186,1.519,16.106
1843,9,0.151,2.135,9.421
1843,10,-0.347,1.996,0.073
1843,11,-2.455,1.946,-12.935
1843,12,1.960,3.441,-16.97
1844,1,1.879,3.052,-19.561
1844,2,-0.231,2.353,-18.221
1844,3,1.256,1.604,-7.264
1844,4,-0.987,1.989,0.513
1844,5,-1.782,1.618,7.998
1844,6,-0.883,1.674,14.967
1844,7,-0.292,1.670,17.398
1844,8,-0.090,2.013,15.83
1844,9,-0.866,2.034,8.404
1844,10,-0.091,1.985,0.329
1844,11,0.234,2.597,-10.246
1844,12,-1.984,2.286,-20.914
1845,1,0.886,2.529,-20.554
1845,2,-1.946,2.302,-19.936
1845,3,-0.384,1.948,-8.904
1845,4,0.534,2.026,2.034
1845,5,0.128,2.189,9.908
1845,6,0.143,2.109,15.993
1845,7,0.258,2.116,17.948
1845,8,-0.617,2.012,15.303
1845,9,-0.960,2.180,8.31
1845,10,-1.200,2.357,-0.78
1845,11,-1.578,2.311,-12.058
1845,12,-3.839,2.579,-22.769
1846,1,-1.365,2.991,-22.805
1846,2,2.384,2.356,-15.606
1846,3,1.186,2.088,-7.334
1846,4,-2.026,2.857,-0.526
1846,5,-0.439,2.266,9.341
1846,6,0.659,2.299,16.509
1846,7,1.236,2.099,18.926
1846,8,0.627,2.134,16.547
1846,9,0.381,2.161,9.651
1846,10,-2.054,2.069,-1.634
1846,11,-1.256,2.155,-11.736
1846,12,1.190,2.535,-17.74
1847,1,1.623,2.102,-19.817
1847,2,0.977,2.358,-17.013
1847,3,-1.459,2.246,-9.979
1847,4,1.059,2.205,2.559
1847,5,0.242,1.933,10.022
1847,6,-0.030,1.966,15.82
1847,7,-0.079,1.848,17.611
1847,8,-0.718,1.653,15.202
1847,9,-1.081,1.767,8.189
1847,10,-0.440,1.592,-0.02
1847,11,0.703,2.150,-9.777
1847,12,-1.972,1.858,-20.902
1848,1,-4.763,1.804,-26.203
1848,2,-0.239,2.943,-18.229
1848,3,-1.075,1.860,-9.595
1848,4,-0.626,1.716,0.874
1848,5,-0.868,2.047,8.912
1848,6,1.218,2.409,17.068
1848,7,1.224,1.992,18.914
1848,8,0.264,1.710,16.184
1848,9,-0.271,1.670,8.999
1848,10,-0.891,1.902,-0.471
1848,11,0.367,1.768,-10.113
1848,12,0.357,2.470,-18.573
1849,1,0.351,3.477,-21.089
1849,2,-0.259,2.502,-18.249
1849,3,1.547,2.545,-6.973
1849,4,-0.426,2.354,1.074
1849,5,-1.135,1.747,8.645
1849,6,-0.157,1.731,15.693
1849,7,0.205,2.350,17.895
1849,8,0.919,2.343,16.839
1849,9,-0.546,1.720,8.724
1849,10,-0.931,2.011,-0.511
1849,11,-1.869,2.210,-12.349
1849,12,-3.120,2.660,-22.05
1850,1,-4.090,2.620,-25.53
1850,2,-1.078,3.138,-19.068
1850,3,0.327,2.282,-8.193
1850,4,-2.263,2.129,-0.763
1850,5,-0.091,1.760,9.689
1850,6,-0.133,2.505,15.717
1850,7,0.756,2.075,18.446
1850,8,0.960,2.185,16.88
1850,9,-0.155,1.753,9.115
1850,10,-2.379,1.767,-1.959
1850,11,-4.669,2.717,-15.149
1850,12,-1.604,3.524,-20.534
1851,1,-2.019,2.747,-23.459
1851,2,-1.646,3.322,-19.636
1851,3,-2.835,2.423,-11.355
1851,4,-3.974,2.305,-2.474
1851,5,-1.491,2.060,8.289
1851,6,-0.018,2.164,15.832
1851,7,0.874,1.796,18.564
1851,8,-0.384,1.936,15.536
1851,9,-1.719,1.839,7.551
1851,10,-1.772,2.498,-1.352
1851,11,-5.111,2.904,-15.591
1851,12,-1.932,3.172,-20.862
1852,1,-1.777,2.317,-23.217
1852,2,-3.203,2.206,-21.193
1852,3,-3.270,2.264,-11.79
1852,4,-1.065,2.240,0.435
1852,5,-0.680,2.362,9.1
1852,6,-0.094,1.832,15.756
1852,7,1.057,1.806,18.747
1852,8,-1.266,1.770,14.654
1852,9,-0.671,1.802,8.599
1852,10,-0.108,1.873,0.312
1852,11,-3.405,2.262,-13.885
1852,12,1.507,2.474,-17.423
1853,1,-3.579,2.107,-25.019
1853,2,-3.268,3.034,-21.258
1853,3,-2.584,2.298,-11.104
1853,4,-2.871,2.164,-1.371
1853,5,-0.989,1.779,8.791
1853,6,0.257,1.943,16.107
1853,7,1.592,1.774,19.282
1853,8,-0.086,1.879,15.834
1853,9,0.445,1.896,9.715
1853,10,-2.346,2.051,-1.926
1853,11,-2.682,2.229,-13.162
1853,12,-1.384,1.831,-20.314
1854,1,-2.113,1.900,-23.553
1854,2,-2.741,2.481,-20.731
1854,3,0.842,1.860,-7.678
1854,4,1.301,2.201,2.801
1854,5,0.255,1.962,10.035
1854,6,-1.274,2.062,14.576
1854,7,0.541,2.004,18.231
1854,8,0.262,2.131,16.182
1854,9,0.159,1.959,9.429
1854,10,0.768,2.376,1.188
1854,11,-0.525,2.290,-11.005
1854,12,0.295,3.185,-18.635
1855,1,-0.755,3.583,-22.195
1855,2,2.427,2.651,-15.563
1855,3,0.433,2.235,-8.087
1855,4,1.927,2.804,3.427
1855,5,-0.827,2.299,8.953
1855,6,0.477,2.204,16.327
1855,7,0.187,1.870,17.877
1855,8,0.104,1.868,16.024
1855,9,-0.059,1.894,9.211
1855,10,-1.025,2.005,-0.605
1855,11,-1.276,1.992,-11.756
1855,12,-0.274,2.463,-19.204
1856,1,0.294,2.222,-21.146
1856,2,-3.193,3.621,-21.183
1856,3,0.472,2.781,-8.048
1856,4,0.312,2.142,1.812
1856,5,-1.321,2.139,8.459
1856,6,0.205,2.512,16.055
1856,7,1.498,2.446,19.188
1856,8,-0.761,2.378,15.159
1856,9,-1.790,2.165,7.48
1856,10,-0.567,1.930,-0.147
1856,11,0.164,2.180,-10.316
1856,12,1.811,2.675,-17.119
1857,1,-1.573,2.549,-23.013
1857,2,-0.498,2.216,-18.488
1857,3,-0.831,2.247,-9.351
1857,4,-1.482,1.840,0.018
1857,5,-2.268,1.742,7.512
1857,6,-1.061,1.822,14.789
1857,7,0.086,2.026,17.776
1857,8,-0.588,1.806,15.332
1857,9,-0.022,1.849,9.248
1857,10,-0.402,2.130,0.018
1857,11,-1.766,1.964,-12.246
1857,12,1.307,2.011,-17.623
1858,1,1.672,2.316,-19.768
1858,2,1.395,1.861,-16.595
1858,3,-0.055,1.824,-8.575
1858,4,0.848,2.404,2.348
1858,5,-1.061,2.425,8.719
1858,6,-0.733,1.839,15.117
1858,7,-0.051,1.738,17.639
1858,8,0.628,1.871,16.548
1858,9,-0.182,2.010,9.088
1858,10,-0.236,1.850,0.184
1858,11,1.758,2.355,-8.722
1858,12,-1.789,2.165,-20.719
1859,1,1.529,2.747,-19.911
1859,2,-0.067,2.105,-18.057
1859,3,1.270,2.336,-7.25
1859,4,1.749,1.878,3.249
1859,5,0.637,1.656,10.417
1859,6,-1.536,2.041,14.314
1859,7,0.154,1.826,17.844
1859,8,0.303,1.584,16.223
1859,9,-1.048,1.550,8.222
1859,10,-0.794,1.664,-0.374
1859,11,1.008,1.651,-9.472
1859,12,0.376,3.681,-18.554
1860,1,-3.201,1.682,-24.641
1860,2,-1.253,1.762,-19.243
1860,3,-6.026,1.841,-14.546
1860,4,-0.935,1.696,0.565
1860,5,-0.470,2.254,9.31
1860,6,-0.488,2.006,15.362
1860,7,0.193,2.369,17.883
1860,8,-0.305,2.113,15.615
1860,9,0.750,2.046,10.02
1860,10,-1.860,2.124,-1.44
1860,11,-2.595,2.321,-13.075
1860,12,-3.819,2.847,-22.749
1861,1,-5.697,2.892,-27.137
1861,2,-2.334,2.170,-20.324
1861,3,-1.035,1.951,-9.555
1861,4,0.730,2.291,2.23
1861,5,-0.836,2.125,8.944
1861,6,0.056,2.307,15.906
1861,7,0.587,1.937,18.277
1861,8,0.112,2.010,16.032
1861,9,-0.457,2.058,8.813
1861,10,-0.576,1.926,-0.156
1861,11,0.663,2.105,-9.817
1861,12,-1.940,3.204,-20.87
1862,1,-5.683,2.960,-27.123
1862,2,0.148,2.280,-17.842
1862,3,-2.090,1.959,-10.61
1862,4,-2.742,2.362,-1.242
1862,5,-0.003,2.377,9.777
1862,6,-0.915,2.374,14.935
1862,7,-0.560,1.865,17.13
1862,8,0.834,1.948,16.754
1862,9,-1.266,1.954,8.004
1862,10,-0.211,1.999,0.209
1862,11,-3.360,2.687,-13.84
1862,12,-3.400,2.166,-22.33
1863,1,2.363,2.674,-19.077
1863,2,3.964,3.421,-14.026
1863,3,0.111,2.295,-8.409
1863,4,0.557,2.747,2.057
1863,5,-0.091,2.313,9.689
1863,6,0.129,2.354,15.979
1863,7,-0.076,2.151,17.614
1863,8,-0.028,2.197,15.892
1863,9,-1.033,2.262,8.237
1863,10,-1.270,2.209,-0.85
1863,11,-0.192,2.293,-10.672
1863,12,-0.341,2.655,-19.271
1864,1,-0.479,3.634,-21.919
1864,2,-0.648,2.172,-18.638
1864,3,-0.675,1.950,-9.195
1864,4,-1.402,2.256,0.098
1864,5,-1.195,2.124,8.585
1864,6,-2.119,2.346,13.731
1864,7,0.047,2.233,17.737
1864,8,-2.056,2.842,13.864
1864,9,-1.800,2.641,7.47
1864,10,-0.372,1.893,0.048
1864,11,0.180,2.495,-10.3
1864,12,-4.011,2.200,-22.941
1865,1,0.350,2.069,-21.09
1865,2,-2.818,2.110,-20.808
1865,3,-2.518,2.029,-11.038
1865,4,-0.147,2.236,1.353
1865,5,0.645,1.970,10.425
1865,6,-0.102,1.986,15.748
1865,7,1.207,2.008,18.897
1865,8,-0.167,1.953,15.753
1865,9,0.676,2.020,9.946
1865,10,-0.342,2.148,0.078
1865,11,-2.099,2.525,-12.579
1865,12,-0.606,4.399,-19.536
1866,1,1.923,4.708,-19.517
1866,2,0.439,3.927,-17.551
1866,3,-1.487,3.505,-10.007
1866,4,0.493,2.590,1.993
1866,5,-1.582,2.381,8.198
1866,6,-0.749,2.017,15.101
1866,7,1.138,1.963,18.828
1866,8,-0.337,2.094,15.583
1866,9,-1.272,1.971,7.998
1866,10,-0.633,2.169,-0.213
1866,11,0.701,2.024,-9.779
1866,12,3.630,2.807,-15.3
1867,1,1.326,3.398,-20.114
