Year,Month,TA,UC,T
1769,12,-3.091,3.361,-11.511
1770,1,-0.515,4.995,-11.625
1770,2,1.851,3.319,-9.419
1770,3,-7.345,3.498,-13.945
1770,4,0.323,5.030,-0.227
1770,5,0.471,2.449,6.811
1770,6,-0.638,4.761,11.952
1770,7,-0.471,3.065,14.479
1770,8,-0.215,4.643,13.075
1770,9,1.107,3.349,9.007
1770,10,1.151,3.396,2.941
1770,11,-1.816,6.112,-5.586
1770,12,-0.855,4.860,-9.275
1771,1,-1.207,3.527,-12.317
1771,2,-3.331,2.999,-14.601
1771,3,-4.813,2.997,-11.413
1771,4,-3.025,4.450,-3.575
1771,5,-0.325,5.955,6.015
1771,6,2.404,2.838,14.994
1771,7,-0.414,2.637,14.536
1771,8,-0.754,3.663,12.536
1771,9,-0.262,2.854,7.638
1771,10,-0.315,2.723,1.475
1771,11,-0.845,2.986,-4.615
1771,12,1.392,3.921,-7.028
1772,1,-1.958,5.871,-13.068
1772,2,-4.938,8.210,-16.208
1772,3,-4.076,3.452,-10.676
1772,4,-0.744,3.704,-1.294
1772,5,-2.430,2.398,3.91
1772,6,-1.537,5.672,11.053
1772,7,0.131,3.736,15.081
1772,8,0.227,4.868,13.517
1772,9,-0.778,3.750,7.122
1772,10,1.662,3.029,3.452
1772,11,3.158,5.822,-0.612
1772,12,2.448,4.090,-5.972
1773,1,-1.865,2.622,-12.975
1773,2,0.651,3.852,-10.619
1773,3,0.383,3.091,-6.217
1773,4,2.263,3.060,1.713
1773,5,1.988,3.156,8.328
1773,6,-0.589,2.942,12.001
1773,7,0.970,3.249,15.92
1773,8,1.123,3.337,14.413
1773,9,0.778,3.065,8.678
1773,10,0.906,3.127,2.696
1773,11,-0.274,7.014,-4.044
1773,12,1.024,4.707,-7.396
1774,1,-5.306,7.120,-16.416
1774,2,1.646,6.733,-9.624
1774,3,-0.297,3.300,-6.897
1774,4,0.722,5.627,0.172
1774,5,3.077,3.377,9.417
1774,6,2.279,9.259,14.869
1774,7,2.130,8.623,17.08
1774,8,0.173,3.488,13.463
1774,9,-0.769,3.034,7.131
1774,10,-0.751,5.561,1.039
1774,11,-6.146,5.962,-9.916
1774,12,-2.264,6.122,-10.684
1775,1,-0.169,6.334,-11.279
1775,2,2.646,2.790,-8.624
1775,3,1.784,2.553,-4.816
1775,4,-0.033,3.837,-0.583
1775,5,0.210,5.607,6.55
1775,6,-0.159,4.827,12.431
1775,7,1.880,4.131,16.83
1775,8,2.224,5.580,15.514
1775,9,2.169,5.376,10.069
1775,10,2.109,2.727,3.899
1775,11,-1.172,3.299,-4.942
1775,12,0.319,3.246,-8.101
1776,1,-4.643,2.847,-15.753
1776,2,2.779,3.642,-8.491
1776,3,-0.163,3.595,-6.763
1776,4,-0.415,3.040,-0.965
1776,5,-0.357,6.230,5.983
1776,6,1.169,2.432,13.759
1776,7,1.976,4.655,16.926
1776,8,1.452,3.606,14.742
1776,9,-1.048,4.035,6.852
1776,10,-0.163,4.948,1.627
1776,11,-0.723,2.993,-4.493
1776,12,1.436,3.278,-6.984
1777,1,0.611,6.757,-10.499
1777,2,-1.305,3.287,-12.575
1777,3,-1.674,2.577,-8.274
